Date,Canal,Category,SubCategory1,SubCategory2,Subcategory3,Marca,Modelo,SKU,UPC,Item,ItemCharacteristics,URLSKU,Image,Price,SalePrice,Shipment Cost,Sales Flag,Store ID,Store Name,Store Address,Stock,UPC WM,FinalPrice,Brand
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7501035905368,,Limpiador Multiusos Líquido Fabuloso Mar Fresco 2L.,,,https://farmaciatepa.com.mx/FT/img/products/7501035905368_01.webp,57.76,67,,,,,,9,,,FABULOSO
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,75001186,,Limpiador Multiusos Líquido Fabuloso Mar Fresco 500ml.,,,https://farmaciatepa.com.mx/FT/img/products/75001186_01.webp,16.21,18.8,,,,,,13,,,FABULOSO
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7509546655963,,Limpiador Multiusos Líquido Fabuloso Natural Essentials 828ml.,,,https://farmaciatepa.com.mx/FT/img/products/7509546655963_01.webp,31.12,36.1,,,,,,0,,,FABULOSO
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7509546008295,,Limpiador Multiusos Líquido Fabuloso Pasión de Frutas 1L.,,,https://farmaciatepa.com.mx/FT/img/products/7509546008295_01.webp,23.02,26.7,,,,,,57,,,FABULOSO
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7509546028378,,Limpiador Multiusos Líquido Fabuloso Pasión de Frutas 2L.,,,https://farmaciatepa.com.mx/FT/img/products/7509546028378_01.webp,57.76,67,,,,,,6,,,FABULOSO
,,Limpieza,Limpieza General,Fibras y Trapos,,,,7501023120858,,Paño Seca todo 3M Scotch Brite.,,,,10.26,11.9,,,,,,15,,,3M
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7501025403805,,Pinol Aromas Floral 2 L,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501025403805_01.webp,48.1,55.8,,,,,,11,,,PINOL
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7501025403812,,Pinol Aromas Frutal 2 L,,,https://farmaciatepa.com.mx/FT/img/products/7501025403812_01.webp,47.76,55.4,,,,,,7,,,PINOL
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7501025400125,,Pinol Aromas Lavanda 2 L,,,https://farmaciatepa.com.mx/FT/img/products/7501025400125_01.webp,48.1,55.8,,,,,,5,,,PINOL
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7501025400163,,Pinol Aromas Marino 2 L,,,https://farmaciatepa.com.mx/FT/img/products/7501025400163_01.webp,48.1,55.8,,,,,,5,,,PINOL
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7501025400248,,Pinol Aromas Multiusos Fresca Primavera 828 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501025400248_01.webp,19.91,23.1,,,,,,0,,,PINOL
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7501025456320,,Pinol Esencias Naturales Floral 828 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501025456320_01.webp,24.66,28.61,,,,,,19,,,PINOL
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7501071901607,,Poett Lavanda 1.8 Lt,,,https://farmaciatepa.com.mx/FT/img/products/7501071901607_01.webp,30.95,35.9,,,,,,11,,,POETT
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7501071906992,,Poett Música en Primavera 900 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501071906992_01.webp,16.64,19.3,,,,,,30,,,POETT
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7501042306417,,Royal Cleaner Limpiador Lavanda 2 L,,,https://farmaciatepa.com.mx/FT/img/products/7501042306417_01.webp,24.66,28.61,,,,,,9,,,ROYAL CLEANER
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7501042306424,,Royal Cleaner Limpiador Manzana Canela 2 L,,,https://farmaciatepa.com.mx/FT/img/products/7501042306424_01.webp,24.66,28.61,,,,,,10,,,ROYAL CLEANER
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7501042306400,,Royal Cleaner Limpiador Marino 2 L,,,https://farmaciatepa.com.mx/FT/img/products/7501042306400_01.webp,24.66,28.61,,,,,,11,,,ROYAL CLEANER
,,Limpieza,Limpieza General,Limpiador Multiusos,,,,7501042305526,,Royal Limpaidor Pino 1 L,,,https://farmaciatepa.com.mx/FT/img/products/7501042305526_01.webp,18.53,21.49,,,,,,0,,,ROYAL
,,Limpieza,Limpieza General,Equipo de Limpieza,,,,7501023121749,,Scotch Brite  3M Multiuso Guante Grande,,,https://farmaciatepa.com.mx/FT/img/products/7501023121749_01.webp,20.09,23.3,,,,,,20,,,SCOTCH
,,Limpieza,Limpieza General,Equipo de Limpieza,,,,7501023121794,,Scotch Brite  3M Multiuso Guante Mediano,,,https://farmaciatepa.com.mx/FT/img/products/7501023121794_01.webp,20.52,23.8,,,,,,17,,,SCOTCH
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7500435160872,,Suavizante de Telas Downy Amanecer 2.8 L,,,https://farmaciatepa.com.mx/FT/img/products/7500435160872_01.webp,92.59,107.4,,,,,,0,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7500435160988,,Suavizante de Telas Downy Amanecer 730ml.,,,https://farmaciatepa.com.mx/FT/img/products/7500435160988_01.webp,23.88,27.7,,,,,,23,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7500435126045,,Suavizante de Telas Downy Black Elegance 750ml.,,,https://farmaciatepa.com.mx/FT/img/products/7500435126045_01.webp,27.76,32.2,,,,,,25,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7506339394917,,Suavizante de Telas Downy Brisa Fresca 800ml.,,,https://farmaciatepa.com.mx/FT/img/products/7506339394917_01.webp,27.76,32.2,,,,,,25,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7500435126113,,Suavizante de Telas Downy Floral 1.4L.,,,https://farmaciatepa.com.mx/FT/img/products/7500435126113_01.webp,59.83,69.4,,,,,,6,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7500435126144,,Suavizante de Telas Downy Floral 2.8L,,,https://farmaciatepa.com.mx/FT/img/products/7500435126144_01.webp,92.59,107.4,,,,,,7,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7500435127493,,Suavizante de Telas Downy Floral 600ml.,,,https://farmaciatepa.com.mx/FT/img/products/7500435127493_01.webp,23.28,27,,,,,,0,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7506309881034,,Suavizante de Telas Downy Floral 8.5L.,,,,244.22,283.3,,,,,,1,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7501001155841,,Suavizante de Telas Downy Floral 800ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501001155841_01.webp,25.43,29.5,,,,,,0,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7506339314410,,Suavizante de Telas Downy Floral Sobre 80ml.,,,https://farmaciatepa.com.mx/FT/img/products/7506339314410_01.webp,2.24,2.6,,,,,,16,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7500435125987,,Suavizante de Telas Downy Passion 750ml.,,,https://farmaciatepa.com.mx/FT/img/products/7500435125987_01.webp,27.76,32.2,,,,,,29,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7500435175746,,Suavizante de Telas Downy Perfume Passion Sofisticado y Duradero 2.6 L,,,https://farmaciatepa.com.mx/FT/img/products/7500435175746_01.webp,92.59,107.4,,,,,,3,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7500435126106,,Suavizante de Telas Downy Pureza Silvestre 1.4L.,,,https://farmaciatepa.com.mx/FT/img/products/7500435126106_01.webp,60.6,70.3,,,,,,0,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7500435126151,,Suavizante de Telas Downy Pureza Silvestre 2.8L.,,,https://farmaciatepa.com.mx/FT/img/products/7500435126151_01.webp,92.59,107.4,,,,,,3,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7590002040003,,Suavizante de Telas Downy Pureza Silvestre 800ml.,,,https://farmaciatepa.com.mx/FT/img/products/7590002040003_01.webp,28.19,32.7,,,,,,0,,,DOWNY
,,Limpieza,Limpieza General,Muebles y Ceras,,,,7500435126014,,Suavizante de Telas Downy Romance 750ml.,,,https://farmaciatepa.com.mx/FT/img/products/7500435126014_01.webp,28.28,32.8,,,,,,12,,,DOWNY
,,Limpieza,Limpieza General,Limpieza de Baño,,,,7501042306554,,Suavizante De Telas Suavimax Amanecer 2 Litros,,,https://farmaciatepa.com.mx/FT/img/products/7501042306554_01.webp,32.76,38,,,,,,12,,,SUAVIMAX
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,012388003283,,Bold 3 Detergente Líquido Aromas de Primavera 4.23 L,,,https://farmaciatepa.com.mx/FT/img/products/012388003283_01.webp,112.93,131,,,,,,2,,,BOLD 3
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7501026023033,,Detergente en Polvo Carisma 1kg.,,,https://farmaciatepa.com.mx/FT/img/products/7501026023033_01.webp,38.02,44.1,,,,,,37,,,CARISMA
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7501026023057,,Detergente en Polvo Carisma 250gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501026023057_01.webp,9.57,11.1,,,,,,32,,,CARISMA
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7501026023040,,Detergente en Polvo Carisma 500gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501026023040_01.webp,19.14,22.2,,,,,,23,,,CARISMA
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,012388003276,,Detergente Líquido Bold 3 Aromas de primavera 800ml.,,,https://farmaciatepa.com.mx/FT/img/products/012388003276_01.webp,23.28,27,,,,,,5,,,BOLD 3
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,012388003290,,Detergente Líquido Bold 3 Cariñitos de Mamá 800ml.,,,https://farmaciatepa.com.mx/FT/img/products/012388003290_01.webp,23.28,27,,,,,,5,,,BOLD 3
,,Limpieza,Lavandería,Blanqueadores,,,,7501076705453,,Dorosol Pastilla Aromatizante Doble 20 gr,,,https://farmaciatepa.com.mx/FT/img/products/7501076705453_01.webp,19.48,22.6,,,,,,7,,,DOROSOL
,,Limpieza,Lavandería,Desinfectantes,,,,3999,,Klors-S Desinfectante de Alto Nivel Sobre,,,,17.24,20,,,,,,0,,,KLOR-DE
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7500459000918,,Persil Alta Higiene Detergente 900 g,,,https://farmaciatepa.com.mx/FT/img/products/7500459000918_01.webp,31.64,36.7,,,,,,69,,,PERSIL
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7501199409801,,Persil Color Detergente  900 g,,,https://farmaciatepa.com.mx/FT/img/products/7501199409801_01.webp,31.64,36.7,,,,,,69,,,PERSIL
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7501199412535,,Persil Detergente Líquido 9 L,,,,275,319,,,,,,2,,,PERSIL
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7500459000963,,Persil Detergente Líquido Alta Higiene 6.64 L,,,https://farmaciatepa.com.mx/FT/img/products/7500459000963_01.webp,228.45,265,,,,,,19,,,PERSIL
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7500459000536,,Persil Detergente Líquido Alta Higiene 830 ml,,,https://farmaciatepa.com.mx/FT/img/products/7500459000536_01.webp,32.41,37.6,,,,,,37,,,PERSIL
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7500459000093,,Persil Detergente Líquido Color 6.64 L,,,https://farmaciatepa.com.mx/FT/img/products/7500459000093_01.webp,228.45,265,,,,,,12,,,PERSIL
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7501199413433,,Persil Detergente Líquido Universal 830 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501199413433_01.webp,32.41,37.6,,,,,,24,,,PERSIL
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7501199406671,,Persil Universal Detergente 900 g,,,https://farmaciatepa.com.mx/FT/img/products/7501199406671_01.webp,31.64,36.7,,,,,,58,,,PERSIL
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7501026004629,,Roma Detergente en Polvo 250 g,,,https://farmaciatepa.com.mx/FT/img/products/7501026004629_01.webp,8.36,9.7,,,,,,360,,,ROMA
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7501026004612,,Roma Detergente en Polvo 500 g,,,https://farmaciatepa.com.mx/FT/img/products/7501026004612_01.webp,16.72,19.4,,,,,,215,,,ROMA
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7509546080680,,Suavitel Complete Acqua 2.8 l,,,https://farmaciatepa.com.mx/FT/img/products/7509546080680_01.webp,115.09,133.5,,,,,,6,,,SUAVITEL
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7509546077895,,Suavitel Primavera 300 ml,,,https://farmaciatepa.com.mx/FT/img/products/7509546077895_01.webp,16.29,18.9,,,,,,9,,,SUAVITEL
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7500435139168,,Suavizante de Telas Downy Bebé Suave y Gentil  800ml.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7500435139168_01.webp,32.84,38.09,,,,,,35,,,DOWNY
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7501025450144,,Suavizante de Telas Ensueño Max Frescura Primaveral 1L.,,,https://farmaciatepa.com.mx/FT/img/products/7501025450144_01.webp,21.38,24.8,,,,,,34,,,ENSUEÑO
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,7501025443979,,Suavizante de Telas Ensueño Naturaleza Argán Mandarina 850ml.,,,https://farmaciatepa.com.mx/FT/img/products/7501025443979_01.webp,21.38,24.8,,,,,,41,,,ENSUEÑO
,,Limpieza,Lavandería,Detergentes y Suavizantes,,,,012388003030,,Util Detergente 250 g,,,https://farmaciatepa.com.mx/FT/img/products/012388003030_01.webp,7.59,8.8,,,,,,33,,,UTIL
,,Limpieza,Desechables,Servilletas,,,,7501050420525,,Adorable Servilletas 250 pz,,,https://farmaciatepa.com.mx/FT/img/products/7501050420525_01.webp,19.22,22.3,,,,,,26,,,ADORABLE
,,Limpieza,Desechables,Servilletas,,,,7501050420501,,Adorable Servilletas 450 pz,,,https://farmaciatepa.com.mx/FT/img/products/7501050420501_01.webp,38.62,44.8,,,,,,13,,,ADORABLE
,,Limpieza,Desechables,Bolsas Resellables,,,,7501032990022,,Bolsas para Guardar Ziploc Grandes 20 Bolsas,,,https://farmaciatepa.com.mx/FT/img/products/7501032990022_01.webp,56.03,64.99,,,,,,0,,,ZIPLOC
,,Limpieza,Desechables,Bolsas Resellables,,,,7501032990015,,Bolsas para Guardar Ziploc Medianas 25 Bolsas,,,https://farmaciatepa.com.mx/FT/img/products/7501032990015_01.webp,55.09,63.9,,,,,,8,,,ZIPLOC
,,Limpieza,Desechables,"Platos, Cubiertos y Vasos",,,,7501014407708,,Palillos de Madera Condor Redondos 250pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7501014407708_01.webp,9.66,11.21,,,,,,0,,,CONDOR
,,Limpieza,Desechables,"Platos, Cubiertos y Vasos",,,,7501014400686,,Palillos de Madera Pingüino Dos Puntas 150 Palillos,,,https://farmaciatepa.com.mx/FT/img/products/7501014400686_01.webp,15.26,17.7,,,,,,0,,,PINGUINO
,,Limpieza,Desechables,"Platos, Cubiertos y Vasos",,,,7501014400761,,Palillos de Madera Pingüino Redondo Dos Puntas 200 Palillos,,,https://farmaciatepa.com.mx/FT/img/products/7501014400761_01.webp,14.05,16.3,,,,,,2,,,PINGUINO
,,Limpieza,Desechables,Servilletas,,,,7501007704302,,Pétalo Servilletas 100 pz,,,https://farmaciatepa.com.mx/FT/img/products/7501007704302_01.webp,15,17.4,,,,,,73,,,PÉTALO
,,Limpieza,Desechables,Servilletas,,,,7501943466364,,Pétalo Servilletas 220 pz,,,https://farmaciatepa.com.mx/FT/img/products/7501943466364_01.webp,28.97,33.61,,,,,,5,,,PÉTALO
,,Limpieza,Desechables,Servilletas,,,,7506425600397,,Pétalo Servilletas 420 pz,,,https://farmaciatepa.com.mx/FT/img/products/7506425600397_01.webp,48.53,56.29,,,,,,13,,,PÉTALO
,,Limpieza,Desechables,Servilletas,,,,7501007716206,,Pétalo Servitoalla Gurmet 3 Rollos,,,https://farmaciatepa.com.mx/FT/img/products/7501007716206_01.webp,37.5,43.5,,,,,,6,,,PÉTALO
,,Limpieza,Desechables,"Platos, Cubiertos y Vasos",,,,7503021750068,,Popotes Fosfori-Loco Flexibles 50pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7503021750068_01.webp,12.84,14.89,,,,,,6,,,FOSFORI LOCO
,,Limpieza,Desechables,Servilletas,,,,099072101647,,PREMIER SERVILLETAS C/ 450,,,https://farmaciatepa.com.mx/FT/img/products/099072101647_01.webp,40.09,46.5,,,,,,17,,,PREMIER
,,Limpieza,Desechables,Papel de Cocina y Charolas,,,,021200572449,,Scotch Brite Paño Mágico,,,https://farmaciatepa.com.mx/FT/img/products/021200572449_01.webp,42.67,49.5,,,,,,16,,,SCOTCH BRITE
,,Limpieza,Desechables,Papel de Cocina y Charolas,,,,051141384788,,SCOTCH BRITE PAÑO MICROFIBRA C/24,,,https://farmaciatepa.com.mx/FT/img/products/051141384788_01.webp,12.59,14.6,,,,,,19,,,SCOTCH
,,Limpieza,Desechables,Servilletas,,,,7501017361168,,Servilletas de Papel Lys 125pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7501017361168_01.webp,13.19,15.3,,,,,,47,,,LYS
,,Limpieza,Desechables,Servilletas,,,,7501017361175,,Servilletas de Papel Lys 250pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7501017361175_01.webp,25.52,29.6,,,,,,24,,,LYS
,,Limpieza,Desechables,Servilletas,,,,7501017361182,,Servilletas de Papel Lys 500pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7501017361182_01.webp,48.45,56.2,,,,,,16,,,LYS
,,Limpieza,Desechables,Servilletas,,,,7501943485730,,Servilletas de Papel Marli 250pzs.,,,,20.17,23.4,,,,,,0,,,MARLI
,,Limpieza,Desechables,Servilletas,,,,7506425610136,,Servilletas de Papel Marli 450pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7506425610136_01.webp,29.48,34.2,,,,,,0,,,MARLI
,,Limpieza,Desechables,Servilletas,,,,823703800452,,Servilletas de Papel Máxima 500pzs.,,,https://farmaciatepa.com.mx/FT/img/products/823703800452_01.webp,41.81,48.5,,,,,,11,,,MAXIMA
,,Limpieza,Desechables,Servilletas,,,,7506425602759,,Servilletas Delsey Max 100pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7506425602759_01.webp,11.12,12.9,,,,,,23,,,DELSEY MAX
,,Limpieza,Desechables,Servilletas,,,,7506425602766,,Servilletas Delsey Max 220pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7506425602766_01.webp,22.67,26.3,,,,,,15,,,DELSEY MAX
,,Limpieza,Desechables,Servilletas,,,,7506425602773,,Servilletas Delsey Max 450pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7506425602773_01.webp,43.88,50.9,,,,,,16,,,DELSEY MAX
,,Limpieza,Desechables,Servilletas,,,,7501050420181,,Servilletas Desechables Hortensia Supreme 200pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7501050420181_01.webp,20.09,23.3,,,,,,0,,,HORTENSIA
,,Limpieza,Desechables,Servilletas,,,,7501050420174,,Servilletas Desechables Hortensia Supreme 400pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7501050420174_01.webp,38.97,45.21,,,,,,8,,,HORTENSIA
,,Limpieza,Desechables,Servilletas,,,,7501017361144,,Servilletas Kleenex Class Hojas Dobles 200pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7501017361144_01.webp,81.47,94.51,,,,,,14,,,KLEENEX
,,Limpieza,Desechables,Servilletas,,,,7501017377930,,Servilletas Kleenex Elegance Hojas Dobles 100pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7501017377930_01.webp,83.28,96.6,,,,,,15,,,KLEENEX
,,Limpieza,Desechables,Servilletas,,,,7506425615636,,Servitoalla Kleenex Maxi Absorb con 117 hojas.,,,https://farmaciatepa.com.mx/FT/img/products/7506425615636_01.webp,44.66,51.81,,,,,,0,,,KLEENEX
,,Limpieza,Desechables,Papel de Cocina y Charolas,,,,7501035903623,,Telas Multiusos Magitel Bolsa con 5 Piezas,,,https://farmaciatepa.com.mx/FT/img/products/7501035903623_01.webp,16.64,19.3,,,,,,6,,,MAGITEL
,,Limpieza,Desechables,Servilletas,,,,823703160037,,Tender Servilleta 125 pz,,,https://farmaciatepa.com.mx/FT/img/products/823703160037_01.webp,10.86,12.6,,,,,,39,,,TENDER
,,Limpieza,Desechables,Servilletas,,,,823703160075,,Tender Servilleta 250 pz,,,https://farmaciatepa.com.mx/FT/img/products/823703160075_01.webp,20.78,24.1,,,,,,11,,,TENDER
,,Limpieza,Desechables,Servilletas,,,,823703160020,,Tender Servilleta 500 pz,,,https://farmaciatepa.com.mx/FT/img/products/823703160020_01.webp,40.86,47.4,,,,,,12,,,TENDER
,,Limpieza,Desechables,Papel de Cocina y Charolas,,,,823703300990,,Toalla Maxi Hogar Microfibra 30x30cm.,,,https://farmaciatepa.com.mx/FT/img/products/823703300990_01.webp,13.45,15.6,,,,,,16,,,MAXIHOGAR
,,Limpieza,Desechables,Papel de Cocina y Charolas,,,,7500326903052,,Toallitas Húmedas Beebies Zoo 70pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7500326903052_01.webp,24.05,27.9,,,,,,17,,,BEEBIES ZOO
,,Limpieza,Desechables,Papel de Cocina y Charolas,,,,7502221010729,,Toallitas Húmedas Dody's Dermo Active Azul 80pzs.,,,https://farmaciatepa.com.mx/FT/img/products/7502221010729_01.webp,26.9,31.2,,,,,,0,,,DODYS
,,Limpieza,Desechables,Palillos y Popotes,,,,7503007681508,,Uralva Palillos 250 pz,,,https://farmaciatepa.com.mx/FT/img/products/7503007681508_01.webp,5.95,6.9,,,,,,0,,,URALVA
,,Limpieza,Desechables,Servilletas,,,,7501050420877,,Velvet Servilletas 100 pz,,,https://farmaciatepa.com.mx/FT/img/products/7501050420877_01.webp,10.26,11.9,,,,,,49,,,VELVET
,,Limpieza,Desechables,Servilletas,,,,7501050420068,,Velvet Servilletas 220 pz,,,https://farmaciatepa.com.mx/FT/img/products/7501050420068_01.webp,21.55,25,,,,,,14,,,VELVET
,,Limpieza,Desechables,Servilletas,,,,7501050420051,,Velvet Servilletas 450 pz,,,https://farmaciatepa.com.mx/FT/img/products/7501050420051_01.webp,41.81,48.5,,,,,,11,,,VELVET
,,Limpieza,Desechables,Servilletas,,,,7506425602780,,Vogue  Servilleta 100,,,https://farmaciatepa.com.mx/FT/img/products/7506425602780_01.webp,10.52,12.2,,,,,,27,,,VOGUE
,,Limpieza,Desechables,Servilletas,,,,7506425600465,,Vogue  Servilleta 380,,,https://farmaciatepa.com.mx/FT/img/products/7506425600465_01.webp,37.07,43,,,,,,9,,,VOGUE
,,Limpieza,Desechables,Servilletas,,,,7501943473522,,Vogue  Servitoalla 1 Rollo,,,https://farmaciatepa.com.mx/FT/img/products/7501943473522_01.webp,17.16,19.91,,,,,,19,,,VOGUE
,,Limpieza,Desechables,Servilletas,,,,614143308062,,WIMPY SERVILLETA 125P C/48,,,https://farmaciatepa.com.mx/FT/img/products/614143308062_01.webp,8.28,9.6,,,,,,35,,,NA
,,Limpieza,Desechables,Servilletas,,,,614143308055,,WIMPY SERVILLETA 450P C/12,,,https://farmaciatepa.com.mx/FT/img/products/614143308055_01.webp,26.98,31.3,,,,,,1,,,NA
,,Limpieza,Desechables,Bolsas Resellables,,,,7501032990046,,Ziploc Bolsa para Congelar Grande C/ 20,,,https://farmaciatepa.com.mx/FT/img/products/7501032990046_01.webp,62.67,72.7,,,,,,22,,,ZIPLOC
,,Limpieza,Desechables,Bolsas Resellables,,,,7501032990053,,Ziploc Bolsa para Sandwich  C/50,,,https://farmaciatepa.com.mx/FT/img/products/7501032990053_01.webp,45.52,52.8,,,,,,18,,,ZIPLOC
,,Limpieza,Desechables,Bolsas Resellables,,,,7501032908720,,Ziploc Bolsas para  Snack C/50,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501032908720_01.webp,41.81,48.5,,,,,,9,,,ZIPLOC
,,Limpieza,Desechables,Bolsas Resellables,,,,7501032990039,,Ziploc Bolsas para Congelar Medianas C/20,,,https://farmaciatepa.com.mx/FT/img/products/7501032990039_01.webp,55.34,64.19,,,,,,13,,,ZIPLOC
,,Mascotas,Mascotas,Cuidado y Limpieza para Mascotas,,,,7501022107034,,Jabon Antipulgas para Perro PPT 100gr,,,https://farmaciatepa.com.mx/FT/img/products/7501022107034_01.webp,30.95,35.9,,,,,,18,,,GRISI
,,Mascotas,Mascotas,Cuidado y Limpieza para Mascotas,,,,7501022107027,,Jabon del Perro Consentido 100gr,,,https://farmaciatepa.com.mx/FT/img/products/7501022107027_01.webp,27.24,31.6,,,,,,14,,,GRISI
,,Mascotas,Mascotas,Cuidado y Limpieza para Mascotas,,,,037836007279,,Shampoo El Guau perro Consentido 400 ml,,,https://farmaciatepa.com.mx/FT/img/products/037836007279_01.webp,38.71,44.9,,,,,,0,,,GRISI
,,Mascotas,Mascotas,Cuidado y Limpieza para Mascotas,,,,7501022107010,,Shampoo grisi el Perro Consentido 500 ml,,,https://farmaciatepa.com.mx/FT/img/products/7501022107010_01.webp,75.78,87.9,,,,,,8,,,GRISI
,,Mascotas,Perro,Alimento Húmedo para Perro,,,,7502281120987,,Alimento para Perro Ganador Delicias de Pavo 100 gr,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7502281120987_01.webp,7.93,9.2,,,,,,22,,,GANADOR
,,Mascotas,Perro,Alimento Húmedo para Perro,,,,7502281121014,,Alimento para Perro Ganador Estofado de Pato 100 gr,,,https://farmaciatepa.com.mx/FT/img/products/7502281121014_01.webp,7.93,9.2,,,,,,12,,,GANADOR
,,Mascotas,Perro,Alimento Húmedo para Perro,,,,7502281121007,,Alimento para Perro Ganador Lomo de Cerdo 100 gr,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7502281121007_01.webp,7.93,9.2,,,,,,23,,,GANADOR
,,Mascotas,Perro,Alimento Húmedo para Perro,,,,7502281120994,,Alimento para Perro Ganador Pollo 100 gr,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7502281120994_01.webp,7.93,9.2,,,,,,16,,,GANADOR
