category,name,original_price,discounted_price,PUM,url
Mamás y bebés,Fórmula Infantil Nan Optipro Etapa 1,$ 154.350,,"$7.717,50",https://www.drogueriascolsubsidio.com/formula-infantil-nan-optipro-etapa-1-7501059227644/p
Mamás y bebés,Nutriben A.E Fórmula Infantil Etapa 1,$ 70.550,,"$176,38",https://www.drogueriascolsubsidio.com/nutriben-ae-formula-infantil-etapa-1-7703546434157/p
Mamás y bebés,Crema Corporal Bebe Johnson Derma Protect x 200 ML,$ 62.100,,"$310,50",https://www.drogueriascolsubsidio.com/crema-corporal-bebe-johnson-derma-protect-x-200-ml-7891010255992/p
Mamás y bebés,Calzoncito Desechable Para Nadar Huggies Little Swimmers M,$ 40.950,,"$3.722,73",https://www.drogueriascolsubsidio.com/calzoncito-desechable-para-nadar-huggies-little-swimmers-m-7896007551095/p
Mamás y bebés,Fórmula Infantil Similac Sl Sensitive Sin Lactosa,$ 87.300,,"$4.365,00",https://www.drogueriascolsubsidio.com/formula-infantil-similac-iq-sensitive-sin-lactosa-8427030003238/p
Mamás y bebés,Jabón Hidratante Dove Baby,$ 8.150,,"$108,67",https://www.drogueriascolsubsidio.com/jabon-hidratante-dove-baby-7891150026025/p
Mamás y bebés,Pañal Swimpants Hug Lit Swim L X10 Dory,$ 40.950,,"$4.095,00",https://www.drogueriascolsubsidio.com/panal-swimpants-hug-lit-swim-l-x10-dory-7896007551088/p
Mamás y bebés,Tetero Avent Anticolico 9oz x1 Und,$ 71.000,,"$71.000,00",https://www.drogueriascolsubsidio.com/tetero-avent-anticolico-9oz-x1-und-8720689011938/p
Higiene y Cuidado,Jabon Intimo Intibon 0%,$ 22.900,,"$109,05",https://www.drogueriascolsubsidio.com/jabon-intimo-intibon-0-7702277628200/p
Higiene y Cuidado,PROTECTORES KOTEX LARGOS X 120 UN,$ 28.950,,"$28.950,00",https://www.drogueriascolsubsidio.com/protectores-kotex-largos-x-120-un-7702425406971/p
Higiene y Cuidado,PROTECTOR KOTEX INDICADOR PH NORMAL X150 UNIDADES,$ 22.500,,"$150,00",https://www.drogueriascolsubsidio.com/protector-kotex-indicador-ph-normal-x150-unidades-7702425765610/p
Higiene y Cuidado,Tampón Ob Mini x 8 Unidades,$ 9.750,,"$1.218,75",https://www.drogueriascolsubsidio.com/tampon-ob-mini-x-8-unidades-7891010254766/p
Higiene y Cuidado,Tampón Kot Dig Super X12 Hulk,$ 12.450,,"$1.037,50",https://www.drogueriascolsubsidio.com/tampon-kot-dig-super-x12-hulk-7702425808058/p
Higiene y Cuidado,Pañitos Íntimos Nosotras Sensitive,$ 6.750,,"$421,88",https://www.drogueriascolsubsidio.com/panitos-intimos-nosotras-sensitive-7702026177669/p
Higiene y Cuidado,Tampones Colsubsidio Digital Tamaño Super,$ 4.700,,"$470,00",https://www.drogueriascolsubsidio.com/tampones-colsubsidio-digital-tamano-super-7701009126410/p
Higiene y Cuidado,Protectores Carefree Brisa,$ 2.400,,"$160,00",https://www.drogueriascolsubsidio.com/protectores-carefree-brisa-7702031501398/p
Higiene y Cuidado,Oferta Tampón Nosotras Aplicador Regular x 8 + 2 Protectores Largos x 10,$ 16.600,,"$2.075,00",https://www.drogueriascolsubsidio.com/oferta-tampon-nosotras-aplicador-regular-x-8--2-protectores-largos-x-10-7702026179359/p
Higiene y Cuidado,Toal.Hig. Tena Mujer Maxi X30,$ 43.050,,"$1.435,00",https://www.drogueriascolsubsidio.com/toalhig-tena-mujer-maxi-x30-7702027470448/p
Higiene y Cuidado,Protectores Care Free Regular,$ 8.400,,"$140,00",https://www.drogueriascolsubsidio.com/protectores-care-free-regular-7702031504474/p
Higiene y Cuidado,Protector Tena Discreet Extralargo x 50 Unidades,$ 18.350,,"$18.350,00",https://www.drogueriascolsubsidio.com/protector-tena-discreet-extralargo-x-50-unidades-7702027477461/p
Belleza y Vitalidad,EXTRACTOR ELECTRICO DE LECHE BEURER BY 40,$ 551.050,,"$551.050,00",https://www.drogueriascolsubsidio.com/extractor-electrico-de-leche-beurer-by-40-4211125953065/p
Belleza y Vitalidad,Pestañina Maybelline The Falsies Lash Lift Lavable,$ 58.600,,"$6.104,17",https://www.drogueriascolsubsidio.com/pestanina-maybelline-the-falsies-lash-lift-lavable-41554578485/p
Belleza y Vitalidad,Plancha De Cabello Remington S5520 Turma,$ 192.950,,"$192.950,00",https://www.drogueriascolsubsidio.com/plancha-de-cabello-remington-s5520-turma-74590507942/p
Belleza y Vitalidad,Combo Clipper+Trimmer Black Titanium G,$ 149.500,,"$149.500,00",https://www.drogueriascolsubsidio.com/combo-clippertrimmer-black-titanium-g-8023277145719/p
Belleza y Vitalidad,Perfume Hombre Benetton United Colors Man Green EDT 100 Ml,$ 140.950,,"$1.409,50",https://www.drogueriascolsubsidio.com/perfume-hombre-benetton-united-colors-man-green-edt-100-ml-8433982011245/p
Belleza y Vitalidad,Promo Pestañina Max Factor Full Volume X2und Negra,$ 38.550,,"$1.376,79",https://www.drogueriascolsubsidio.com/promo-pestanina-max-factor-full-volume-x2und-negra-7702044198783/p
Belleza y Vitalidad,Base Vogue Mate Natural Con Filtro Solar Tono Natural,$ 9.600,,"$320,00",https://www.drogueriascolsubsidio.com/base-vogue-mate-natural-con-filtro-solar-tono-natural-7509552842081/p
Belleza y Vitalidad,Promo Pestañina Lash Maker Max Factor Negra + Desmaquillador De Ojo Max Factor,$ 44.800,,"$22.400,00",https://www.drogueriascolsubsidio.com/promo-pestanina-lash-maker-max-factor-negra--desmaquillador-de-ojo-max-factor-7702044014175/p
Belleza y Vitalidad,Promo Pestañina Lash Maker Max Factor Negra + Delineador Max Factor Hi-Fi,$ 41.650,,"$20.825,00",https://www.drogueriascolsubsidio.com/promo-pestanina-lash-maker-max-factor-negra--delineador-max-factor-hi-fi-7702044085434/p
Belleza y Vitalidad,Base Vogue Mate Natural Con Filtro Solar Tono Trigo,$ 9.600,,"$320,00",https://www.drogueriascolsubsidio.com/base-vogue-mate-natural-con-filtro-solar-tono-trigo-7509552842098/p
Belleza y Vitalidad,Esmalte Vogue Efecto Gel Empatia,$ 8.950,,"$639,29",https://www.drogueriascolsubsidio.com/esmalte-vogue-efecto-gel-empatia-7509552829006/p
Belleza y Vitalidad,MASAJEADOR ANTICELULITICO BEURER CM 50,$ 262.550,,"$262.550,00",https://www.drogueriascolsubsidio.com/masajeador-anticelulitico-beurer-cm-50-4211125590017/p
Mamás y bebés,Baño Líquido Bebe Johnsons Derma Protect x 200 ML,$ 55.500,,"$277,50",https://www.drogueriascolsubsidio.com/bano-liquido-bebe-johnsons-derma-protect-x-200-ml-7891010256005/p
Mamás y bebés,Nutriben Confort Fórmula Infantil,$ 71.500,,"$178,75",https://www.drogueriascolsubsidio.com/nutriben-confort-formula-infantil-7703546301350/p
Mamás y bebés,Formula Infantil Enfalac Dha Polvo 0-12 Meses,$ 87.600,,"$121,67",https://www.drogueriascolsubsidio.com/formula-infantil-enfalac-dha-polvo-0-12-meses-7506205817472/p
Mamás y bebés,Pezonera  Philips Avent Mariposax 2Und,$ 77.400,,"$38.700,00",https://www.drogueriascolsubsidio.com/pezonera--philips-avent-mariposax-2und-8710103907763/p
Mamás y bebés,Fórmula Infantil Nutriben Confort,$ 137.450,,"$171,81",https://www.drogueriascolsubsidio.com/formula-infantil-nutriben-confort-7703546383073/p
Mamás y bebés,Acondicionador Johnson's Baby Hidratación Intensa,$ 28.000,,"$70,00",https://www.drogueriascolsubsidio.com/acondicionador-johnsons-baby-hidratacion-intensa-7702031293446/p
Mamás y bebés,Pezonera En Silicona Talla S,$ 104.900,,"$52.450,00",https://www.drogueriascolsubsidio.com/pezonera-en-silicona-talla-s-7612367016636/p
Mamás y bebés,Pani. Hum Pequenin AcolchamaxX100,$ 19.850,,"$198,50",https://www.drogueriascolsubsidio.com/pani-hum-pequenin-acolchamaxx100-7702026152352/p
Mamás y bebés,Blemil Plus Confort Nutriexpert Fórmula Infantil Etapa 1,$ 85.320,,"$213,30",https://www.drogueriascolsubsidio.com/blemil-plus-confort-nutriexpert-formula-infantil-etapa-1-8426594052898/p
Mamás y bebés,Acondicionador Johnson's Baby Fuerza y Vitamina,$ 28.000,,"$70,00",https://www.drogueriascolsubsidio.com/acondicionador-johnsons-baby-fuerza-y-vitamina-7702031293583/p
Mamás y bebés,Nutribaby Premium Ar Fórmula Infantil,$ 93.250,,"$233,13",https://www.drogueriascolsubsidio.com/nutribaby-premium-ar-formula-infantil-7798181640162/p
Mamás y bebés,Blemil 1 Optimum Protech Polvo Latax400G,$ 63.500,,"$158,75",https://www.drogueriascolsubsidio.com/blemil-1-optimum-protech-polvo-latax400g-8426594098421/p
Higiene y Cuidado,Tampón Ob Original Medio x 8 Unidades,$ 9.750,,"$1.218,75",https://www.drogueriascolsubsidio.com/tampon-ob-original-medio-x-8-unidades-7891010254773/p
Higiene y Cuidado,Jabón Intimo Nosotras Con Prebioticos x 200 ml,$ 16.550,,"$82,75",https://www.drogueriascolsubsidio.com/jabon-intimo-nosotras-con-prebioticos-x200ml-7702026196271/p
Higiene y Cuidado,Prot Nosotras Diarios Largos x 15,$ 4.500,,"$300,00",https://www.drogueriascolsubsidio.com/prot-nosotras-diarios-largos-x-15-7702027440922/p
Higiene y Cuidado,Panty Shower X 300Ml,$ 12.000,,"$40,00",https://www.drogueriascolsubsidio.com/panty-shower-x-300ml-7702377012060/p
Higiene y Cuidado,Tampón Aplicador Orgánicos Super X8,$ 15.600,,"$1.950,00",https://www.drogueriascolsubsidio.com/tampon-aplicador-organicos-super-x8-7702026191115/p
Higiene y Cuidado,Protectores Diarios Nosotras Orgánicos X40,$ 7.550,,"$188,75",https://www.drogueriascolsubsidio.com/protectores-diarios-nosotras-organicos-x40-7702026190569/p
Higiene y Cuidado,Oferta-Jabón Íntimo Nosotras Sensitive X130ml,$ 11.200,,"$86,15",https://www.drogueriascolsubsidio.com/oferta-jabon-intimo-nosotras-sensitive-x130ml-7702026181789/p
Higiene y Cuidado,Jabon Intimo Intibon 0%,$ 13.700,,"$114,17",https://www.drogueriascolsubsidio.com/jabon-intimo-intibon-0-7702277937494/p
Higiene y Cuidado,Tampón Aplicador Orgánicos Regular X8,$ 15.600,,"$1.950,00",https://www.drogueriascolsubsidio.com/tampon-aplicador-organicos-regular-x8-7702026191108/p
Higiene y Cuidado,TOALLAS HIGIENICAS REUTILIZABLES LIFEPAD,$ 86.550,,"$28.850,00",https://www.drogueriascolsubsidio.com/toallas-higienicas-reutilizables-lifepad-7709172955417/p
Higiene y Cuidado,Protector Largos Alas Multiestilo X20,$ 6.000,,"$300,00",https://www.drogueriascolsubsidio.com/protector-largos-alas-multiestilo-x20-7702026185695/p
Higiene y Cuidado,Tampón Kotex Evol Medio Aplic Of X16,$ 27.400,,"$1.712,50",https://www.drogueriascolsubsidio.com/tampon-kotex-evol-medio-aplic-of-x16-7702425546226/p
Belleza y Vitalidad,COMBO CLIPPER + NOSE TRIMMER GT  T744,$ 128.100,,"$128.100,00",https://www.drogueriascolsubsidio.com/combo-clipper--nose-trimmer-gt--t744-8023277145511/p
Belleza y Vitalidad,Pestañina Vitú Sábila Wp,$ 12.850,,"$988,46",https://www.drogueriascolsubsidio.com/pestanina-vitu-sabila-wp-7702044233019/p
Belleza y Vitalidad,V ESMALTE EFECTO GEL TENACIDAD 14ML,$ 8.950,,"$639,29",https://www.drogueriascolsubsidio.com/v-esmalte-efecto-gel-tenacidad-14ml-7509552889161/p
Belleza y Vitalidad,REVLON PLANCHA PLANA DIGI BRILLO 455 F,$ 215.500,,"$215.500,00",https://www.drogueriascolsubsidio.com/revlon-plancha-plana-digi-brillo-455-f-761318022053/p
Belleza y Vitalidad,Polvo Compacto De Arroz Vogue Con Avena Tono Vainilla,$ 15.000,,"$1.363,64",https://www.drogueriascolsubsidio.com/polvo-compacto-de-arroz-vogue-con-avena-tono-vainilla-7702433290838/p
Belleza y Vitalidad,Corrector L'oréal Paris True Match Concealer Fair/Light Neutral,$ 39.800,,"$7.653,85",https://www.drogueriascolsubsidio.com/corrector-loreal-paris-true-match-concealer-fairlight-neutral-71249017265/p
Belleza y Vitalidad,Pestañina Maybelline Total Temptation Washable Very Black,$ 39.400,,"$4.775,76",https://www.drogueriascolsubsidio.com/pestanina-maybelline-total-temptation-washable-very-black-41554522563/p
Belleza y Vitalidad,Cortauñas Freestyle Grande Curvo,$ 10.950,,"$10.950,00",https://www.drogueriascolsubsidio.com/cortaunas-freestyle-grande-curvo-7702277082545/p
Belleza y Vitalidad,Base Max Factor Lasting Performance #102 Precio Especial,$ 53.000,,"$1.514,29",https://www.drogueriascolsubsidio.com/base-max-factor-lasting-performance-102-precio-especial-7702044245470/p
Belleza y Vitalidad,Freestyle Esponja Poros x 1 Unidad,$ 11.900,,"$11.900,00",https://www.drogueriascolsubsidio.com/freestyle-esponja-poros-x-1-unidad-7702277185031/p
Belleza y Vitalidad,Esmalte Vogue Efecto Gel Armonia,$ 8.950,,"$639,29",https://www.drogueriascolsubsidio.com/esmalte-vogue-efecto-gel-armonia-7702433330725/p
Belleza y Vitalidad,OChapstick Med Duo Pack Bar Prec Esp,$ 32.750,,"$16.375,00",https://www.drogueriascolsubsidio.com/ochapstick-med-duo-pack-bar-prec-esp-7702132004644/p
Mamás y bebés,Toallita Humeda. Pequeñin Antibacterial X40,$ 7.250,,"$181,25",https://www.drogueriascolsubsidio.com/toallita-humeda-pequenin-antibacterial-x40-7702026188320/p
Mamás y bebés,Talco Bebé Lander x 100 gr,$ 11.700,,"$117,00",https://www.drogueriascolsubsidio.com/talco-bebe-lander-x-100-gr-7702215301431/p
Mamás y bebés,Fórmula Infantil Nutribaby Premium Etapa 2,$ 110.850,,"$123,17",https://www.drogueriascolsubsidio.com/formula-infantil-nutribaby-premium-etapa-2-7798181640070/p
Mamás y bebés,Acondicionador Johnson's Baby Original,$ 28.000,,"$70,00",https://www.drogueriascolsubsidio.com/acondicionador-johnsons-baby-original-7702031293439/p
Mamás y bebés,Cereal Infantil Nestum Trigo Miel,$ 13.550,,"$67,75",https://www.drogueriascolsubsidio.com/cereal-infantil-nestum-trigo-miel-7613033986628/p
Mamás y bebés,Compota Natural Pera 113g,$ 4.400,,"$38,94",https://www.drogueriascolsubsidio.com/compota-natural-pera-113g-7702001148516/p
Mamás y bebés,SIMILAC RICE POLVO,$ 131.550,,"$328,88",https://www.drogueriascolsubsidio.com/similac-rice-polvo-5099864017236/p
Mamás y bebés,Nan Comfort Fórmula Infantil,$ 195.450,,"$195.450,00",https://www.drogueriascolsubsidio.com/nan-comfort-formula-infantil-7702024007739/p
Mamás y bebés,Klim 1 Megapack Polvo,$ 89.100,,"$49,50",https://www.drogueriascolsubsidio.com/klim-1-megapack-polvo-7702024312284/p
Mamás y bebés,Pañales Huggies Natural Care Talla Xg Unisex,$ 96.300,,"$1.926,00",https://www.drogueriascolsubsidio.com/panales-huggies-natural-care-talla-xg-unisex-7702425807495/p
Mamás y bebés,Fórmula Infantil Nan Ae Etapa 0-6 Meses,$ 130.000,,"$162,50",https://www.drogueriascolsubsidio.com/formula-infantil-nan-ae-etapa-0-6-meses-7613035881037/p
Mamás y bebés,Fórmula Infantil Baby Klim Etapa 1,$ 38.900,,"$97,25",https://www.drogueriascolsubsidio.com/formula-infantil-baby-klim-etapa-1-7501058631121/p
Higiene y Cuidado,Intibon Secretos Naturales Salvia-Calendula,$ 13.700,,"$114,17",https://www.drogueriascolsubsidio.com/intibon-secretos-naturales-salvia-calendula-7702277751502/p
Higiene y Cuidado,Jabón Íntimo Nosotras Sensitive,$ 16.550,,"$82,75",https://www.drogueriascolsubsidio.com/jabon-intimo-nosotras-sensitive-7702026177546/p
Higiene y Cuidado,Babaria Jabón Íntimo Aloe Vera,$ 18.700,,"$62,33",https://www.drogueriascolsubsidio.com/babaria-jabon-intimo-aloe-vera-8410412028516/p
Higiene y Cuidado,Tampón Colsubsidio Digial Mini X10 Hasta 98% Biodegradable,$ 4.700,,"$470,00",https://www.drogueriascolsubsidio.com/tampon-colsubsidio-digial-mini-x10-hasta-98-biodegradable-7701009126397/p
Higiene y Cuidado,Protectores Carefree Largos x 15un,$ 3.200,,"$213,33",https://www.drogueriascolsubsidio.com/protectores-carefree-largos-x-15un-7702031539148/p
Higiene y Cuidado,Corega Tabs 3min Tableta Efervescente,$ 6.490,,"$1.081,67",https://www.drogueriascolsubsidio.com/corega-tabs-3minutos-limpiador-dental-7794640171420/p
Higiene y Cuidado,"Clorhexol Enjuague Bucal 0,2%",$ 42.350,,"$235,28",https://www.drogueriascolsubsidio.com/clorhexol-enjuague-bucal-02-7705028092541/p
Higiene y Cuidado,Babaria Jabón Íntimo Rosa Mosqueta,$ 18.700,,"$62,33",https://www.drogueriascolsubsidio.com/babaria-jabon-intimo-rosa-mosqueta-8410412028523/p
Higiene y Cuidado,Crema Ponds Cr Clarant B3 Fps30,$ 38.100,,"$381,00",https://www.drogueriascolsubsidio.com/crema-ponds-cr-clarant-b3-fps30-7506306216778/p
Higiene y Cuidado,Papel Higiénico Acolchamax Megarrollo 29.6 Metros x 4 Unidades,$ 11.550,,"$2.887,50",https://www.drogueriascolsubsidio.com/papel-higienico-acolchamax-megarrollo-296-metros-x-4-unidades-7702026147488/p
Higiene y Cuidado,Pañuelo Facial Familia Cuidado Gripal,$ 8.850,,"$221,25",https://www.drogueriascolsubsidio.com/panuelo-facial-familia-cuidado-gripal-7702026032951/p
Higiene y Cuidado,Desodorante Gillette Clear Gel Antibacterial,$ 42.000,,"$185,84",https://www.drogueriascolsubsidio.com/desodorante-gillette-clear-gel-antibacterial-7500435128315/p
Belleza y Vitalidad,Esmalte Vogue Efecto Gel Actitud,$ 8.950,,"$639,29",https://www.drogueriascolsubsidio.com/esmalte-vogue-efecto-gel-actitud-7509552887716/p
Belleza y Vitalidad,Labial Líquido Vogue Colorissimo Mate Amaranto,$ 11.250,,"$2.250,00",https://www.drogueriascolsubsidio.com/labial-liquido-vogue-colorissimo-mate-amaranto-7702433328531/p
Belleza y Vitalidad,Labial Líquido Vogue Resist De Larga Duración Encantadora,$ 27.000,,"$9.000,00",https://www.drogueriascolsubsidio.com/labial-liquido-vogue-resist-de-larga-duracion-encantadora-7509552840667/p
Belleza y Vitalidad,Rubor Duo Vitú Avena Tono 03 Cuarzo,$ 14.500,,"$2.071,43",https://www.drogueriascolsubsidio.com/rubor-duo-vitu-avena-tono-03-cuarzo-7702044256575/p
Belleza y Vitalidad,Promo Pestañina Full Volume Max Factor Negra + Delineador Max Factor Hi-Fi,$ 40.050,,"$2.064,43",https://www.drogueriascolsubsidio.com/promo-pestanina-full-volume-max-factor-negra--delineador-max-factor-hi-fi-7702044174442/p
Belleza y Vitalidad,Base Max Factor Pan Stik Natural #55 Precio Especial,$ 35.500,,"$4.034,09",https://www.drogueriascolsubsidio.com/base-max-factor-pan-stik-natural-55-precio-especial-7702044056441/p
Belleza y Vitalidad,Base Vogue Efecto Total 6 Tono Petalo,$ 15.500,,"$516,67",https://www.drogueriascolsubsidio.com/base-vogue-efecto-total-6-tono-petalo-7509552842159/p
Belleza y Vitalidad,Polvo Compacto Vogue Mate Natural Trópico,$ 12.650,,"$903,57",https://www.drogueriascolsubsidio.com/polvo-compacto-vogue-mate-natural-tropico-7702433292696/p
Belleza y Vitalidad,Polvo Compacto De Arroz Vogue Con Avena Tono Porcelana,$ 15.000,,"$1.363,64",https://www.drogueriascolsubsidio.com/polvo-compacto-de-arroz-vogue-con-avena-tono-porcelana-7702433290821/p
Belleza y Vitalidad,Base Compacta Acabado Polvo Vogue Efecto Total 6 Vainilla,$ 8.900,,"$635,71",https://www.drogueriascolsubsidio.com/base-compacta-acabado-polvo-vogue-efecto-total-6-vainilla-7509552841244/p
Belleza y Vitalidad,Base Vogue Mate Natural Con Filtro Solar Tono Bronce,$ 9.600,,"$320,00",https://www.drogueriascolsubsidio.com/base-vogue-mate-natural-con-filtro-solar-tono-bronce-7509552842135/p
Belleza y Vitalidad,Base Compacta Acabado Polvo Vogue Efecto Total 6 Natural,$ 8.900,,"$635,71",https://www.drogueriascolsubsidio.com/base-compacta-acabado-polvo-vogue-efecto-total-6-natural-7509552841237/p
Mamás y bebés,Blemil Plus 1 Arroz Hidrolizado Fórmula Infantil Etapa 1,$ 119.000,,"$297,50",https://www.drogueriascolsubsidio.com/blemil-plus-1-arroz-hidrolizado-formula-infantil-etapa-1-8426594013226/p
Mamás y bebés,Crema N.4 Medicada 20%,$ 20.050,,"$668,33",https://www.drogueriascolsubsidio.com/crema-n4-medicada-20-7702057109714/p
Mamás y bebés,Nestogeno Fórmula Infantil Comfort Total,$ 54.450,,"$136,13",https://www.drogueriascolsubsidio.com/nestogeno-formula-infantil-comfort-total-7501058648280/p
Mamás y bebés,Nan Supreme Fórmula Infantil Etapa 3,$ 141.800,,"$177,25",https://www.drogueriascolsubsidio.com/nan-supreme-formula-infantil-etapa-3-7501058646996/p
Mamás y bebés,Tetero Avent Anticolico 4oz x1 Und,$ 63.350,,"$63.350,00",https://www.drogueriascolsubsidio.com/tetero-avent-anticolico-4oz-x1-und-8720689010894/p
Mamás y bebés,Pañal Winny Sec Etapa 4 Bolsax16,$ 27.150,,"$1.696,88",https://www.drogueriascolsubsidio.com/panal-winny-sec-etapa-4-bolsax16-7701021118332/p
Mamás y bebés,Vaselina Baby Dr. Sana,$ 12.850,,"$128,50",https://www.drogueriascolsubsidio.com/vaselina-baby-dr-sana-7707231003055/p
Mamás y bebés,Crema N.4 Derma Care Crema T.Q,$ 43.700,,"$485,56",https://www.drogueriascolsubsidio.com/crema-n4-derma-care-crema-tq-7702057193836/p
Mamás y bebés,Vaselina Baby Dr. Sana,$ 6.250,,"$125,00",https://www.drogueriascolsubsidio.com/vaselina-baby-dr-sana-7707231002980/p
Mamás y bebés,Pani. Humedos Pequenin Acolchamax X24 Und,$ 5.950,,"$247,92",https://www.drogueriascolsubsidio.com/pani-humedos-pequenin-acolchamax-x24-und-7702026151676/p
Mamás y bebés,Oferta Toallitas Húmedas One&Done Lleve: 240 Precio Especial,$ 47.950,,"$199,79",https://www.drogueriascolsubsidio.com/oferta-toallitas-humedas-onedone-lleve-240-precio-especial-7702425804548/p
Mamás y bebés,Crema Protectora De La Colita Arrurrú X2art,$ 38.700,,"$19.350,00",https://www.drogueriascolsubsidio.com/crema-protectora-de-la-colita-arrurru-x2art-7702277364221/p
