brand,category,discounted_price,image_url,invima,list_price,name,presentacion,product_id,pum,sku,stock,subcat1,subcat2,subcat3,subcat4,url
N/A,Oncoestetica,,https://colsubsidio.vtexassets.com/arquivos/ids/198493/7708722000249.jpg?v=638581383302400000,NSOC18041-06CO,8650,CREMA DE MANOS Y CUERPO SIN PARABENOS,FRASCO X 120 ML,14185,"Mililitro a $72,08",14199,10000,Belleza,Cuidado de la Piel,Cuidado Corporal,,https://www.drogueriascolsubsidio.com/crema-de-manos-y-cuerpo-sin-parabenos-7708722000249/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201474/7703721148701.jpg?v=638677117179470000,,22750,Cinta De Kinesio Color Crema,UNIDAD,15034,"Unidad a $22.750,00",15056,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/cinta-de-kinesio-color-crema-7703721148701/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201456/7703721140163.jpg?v=638677080115130000,,100700,Sportiva Pesas Muneca/tobillo x5lbs,UNIDAD,15023,"Unidad a $100.700,00",15045,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/sportiva-pesas-munecatobillo-x5lbs-7703721140163/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201467/7703721147995-1.jpg?v=638677108975500000,,47300,Set Banda Sportiva Circulo Latex x5und,EMPAQUE X 5 UN,15031,"Unidad a $9.460,00",15053,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/set-banda-sportiva-circulo-latex-x5und-7703721147995/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201465/7703721142327-1.jpg?v=638677103333970000,,44650,Colchoneta Tour Ejercicio Varios,UNIDAD,15029,"Unidad a $44.650,00",15051,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/colchoneta-tour-ejercicio-varios-7703721142327/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201470/7703721148152.jpg?v=638677112385570000,,33300,Banda Elastica De Poder Roja 2080  x 4.5 x 13 mm  15 - 25 lbs,UNIDAD,15033,"Unidad a $33.300,00",15055,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/banda-elastica-de-poder-roja-2080--x-45-x-13-mm--15---25-lbs-7703721148152/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201463/7703721140842.jpg?v=638677101607370000,,51300,Pesa Redonda x5lbs Sportiva.,UNIDAD,15027,"Unidad a $51.300,00",15049,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/pesa-redonda-x5lbs-sportiva-7703721140842/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201459/7703721140392.jpg?v=638677091122470000,,69650,Bola Para Gimnasia x65cms Sportiva,UNIDAD,15024,"Unidad a $69.650,00",15046,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/bola-para-gimnasia-x65cms-sportiva-7703721140392/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201466/7703721146899-1.jpg?v=638677105224100000,,69650,Sportiva Cojin Aire Dinamico,UNIDAD,15030,"Unidad a $69.650,00",15052,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/sportiva-cojin-aire-dinamico-7703721146899/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201472/7703721148176.jpg?v=638677114363000000,,82900,Banda Elastica De Poder Azul 2080  x 4.5 x 32 mm  50-70 lbs,UNIDAD,14934,"Unidad a $82.900,00",14956,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/banda-elastica-de-poder-azul-2080--x-45-x-32-mm--50-70-lbs-7703721148176/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201471/7703721148169.jpg?v=638677113397830000,,55000,Banda Elastica De Poder Amarilla 2080  x 4.5 x 22 mm  25-50 lbs,UNIDAD,14933,"Unidad a $55.000,00",14955,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/banda-elastica-de-poder-amarilla-2080--x-45-x-22-mm--25-50-lbs-7703721148169/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201473/7703721148183.jpg?v=638677115401430000,,117000,Banda Elastica De Poder Negra 2080  x 4.5 x 45 mm  70-90  lbs,UNIDAD,14935,"Unidad a $117.000,00",14957,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/banda-elastica-de-poder-negra-2080--x-45-x-45-mm--70-90--lbs-7703721148183/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201461/7703721140811.jpg?v=638677098516700000,,21000,Pesa Redonda x2lbs Sportiva.,UNIDAD,15025,"Unidad a $21.000,00",15047,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/pesa-redonda-x2lbs-sportiva-7703721140811/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201462/7703721140828.3.jpg?v=638677100354630000,,31100,Pesa Redonda x3lbs Sportiva.,UNIDAD,15026,"Unidad a $31.100,00",15048,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/pesa-redonda-x3lbs-sportiva-7703721140828/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201469/7703721148015-1.jpg?v=638677110709500000,,68750,Rodillo De Espuma Pilatex,UNIDAD,15032,"Unidad a $68.750,00",15054,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/rodillo-de-espuma-pilatex-7703721148015/p
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201464/7703721141047.jpg?v=638677102223100000,,60700,Bola Para Gimnasia x55cms Sportiva,UNIDAD,15028,"Unidad a $60.700,00",15050,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/bola-para-gimnasia-x55cms-sportiva-7703721141047/p
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203051/7591011002532-1.jpg.jpg?v=638750594150300000,NO APLICA,37600,PURA+ TOBILLERA DEPORTIVA S-M LATEX,UNIDAD,13972,"Unidad a $37.600,00",13986,10000,Línea deportiva,Soportes deportivos,,,https://www.drogueriascolsubsidio.com/pura-tobillera-deportiva-s-m-latex-7591011002532/p
SKINDRUG,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/210507/7707327210800 frasco.jpg?v=639035889689070000,NSOC24292-23CO,155300,Sunface Advance Spf 50+ Emulsion,FRASCO X 60 G,13951,"Gramo a $2.588,33",13965,10000,Dermatológicos,,,,https://www.drogueriascolsubsidio.com/sunface-advance-spf-50-emulsion-7707327210800/p
PHARMADERM,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/210442/7707222420854 frasco.jpg?v=639035877106370000,NSOC24380-23CO,148650,Sunstop Mineral Spf 50+ Emulsion,FRASCO X 60 G,13949,"Gramo a $2.477,50",13963,10000,Dermatológicos,,,,https://www.drogueriascolsubsidio.com/sunstop-mineral-spf-50-emulsion-7707222420854/p
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/193034/7595624671130.jpg?v=638318624487930000,,21000,Banda Elástica L2,UNIDAD,13479,"Unidad a $21.000,00",13489,10000,Línea deportiva,,,,https://www.drogueriascolsubsidio.com/banda-elastica-l2-7595624671130/p
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206131/7595624671239_2.jpg?v=638840467183400000,,35200,Yoga Mat Fucsia,UNIDAD,13481,"Unidad a $35.200,00",13491,10000,Línea deportiva,,,,https://www.drogueriascolsubsidio.com/yoga-mat-fucsia-7595624671239/p
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206127/7595624671123_1.jpg?v=638840466645430000,,16400,Banda Elástica L1,UNIDAD,13478,"Unidad a $16.400,00",13488,10000,Línea deportiva,,,,https://www.drogueriascolsubsidio.com/banda-elastica-l1-7595624671123/p
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206121/7595624668291_1.jpg?v=638840465846800000,,42450,Pesa Vinil 5 Lb,UNIDAD,13476,"Unidad a $42.450,00",13486,10000,Línea deportiva,,,,https://www.drogueriascolsubsidio.com/pesa-vinil-5-lb-7595624668291/p
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206129/7595624671222_2.jpg?v=638840466923130000,,35200,Yoga Mat Azul,UNIDAD,13480,"Unidad a $35.200,00",13490,10000,Línea deportiva,,,,https://www.drogueriascolsubsidio.com/yoga-mat-azul-7595624671222/p
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206133/7595624671451_2.jpg?v=638840467429070000,,35200,Yoga Mat Negro,UNIDAD,13482,"Unidad a $35.200,00",13492,10000,Línea deportiva,,,,https://www.drogueriascolsubsidio.com/yoga-mat-negro-7595624671451/p
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/193040/7595624668239.jpg?v=638318624505800000,,10600,Pesa Vinil 1 Lb,UNIDAD,13474,"Unidad a $10.600,00",13484,10000,Línea deportiva,,,,https://www.drogueriascolsubsidio.com/pesa-vinil-1-lb-7595624668239/p
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206135/7595624671505.jpg?v=638840467720430000,,28950,Set De Bandas Cerradas,UNIDAD,13483,"Unidad a $28.950,00",13493,10000,Línea deportiva,,,,https://www.drogueriascolsubsidio.com/set-de-bandas-cerradas-7595624671505/p
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206118/7595624668277_1.jpg?v=638840465062930000,,25100,Pesa Vinil 3 Lb,UNIDAD,13475,"Unidad a $25.100,00",13485,10000,Línea deportiva,,,,https://www.drogueriascolsubsidio.com/pesa-vinil-3-lb-7595624668277/p
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206123/7595624669045_1.jpg?v=638840466305400000,,37650,Base Para Flexiones,UNIDAD,13477,"Unidad a $37.650,00",13487,10000,Línea deportiva,,,,https://www.drogueriascolsubsidio.com/base-para-flexiones-7595624669045/p
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206115/7595624662121_1.jpg?v=638840464819430000,,14500,Cuerda Apolo Iii,UNIDAD,13473,"Unidad a $14.500,00",13483,10000,Línea deportiva,,,,https://www.drogueriascolsubsidio.com/cuerda-apolo-iii-7595624662121/p
KAMEX,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/197934/1.-7707249322582.jpg?v=638562406299130000,2025DM-0013020-R1,28650,Cabestrillo Sencillo Adulto Ref.KM2000N Kamex,UNIDAD,14175,"Unidad a $28.650,00",14189,10000,Ortopedia,Brazo y codo,,,https://www.drogueriascolsubsidio.com/cabestrillo-sencillo-adulto-refkm2000n-kamex-7707249322582/p
KAMEX,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/197939/1.-7707249327792.jpg?v=638562407835930000,2025DM-0013020-R1,23500,Cabestrillo Sencillo Infantil Ref.KM2002N Kamex,UNIDAD,14177,"Unidad a $23.500,00",14191,10000,Ortopedia,Brazo y codo,,,https://www.drogueriascolsubsidio.com/cabestrillo-sencillo-infantil-refkm2002n-kamex-7707249327792/p
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203075/7591011004413-1.jpg.jpg?v=638750597479030000,2021DM-0024657,27000,PURA+ CABESTRILLO ADULTO SENCILLO TALLA :S-M,UNIDAD,12871,"Unidad a $27.000,00",12880,10000,Ortopedia,Brazo y codo,,,https://www.drogueriascolsubsidio.com/pura-cabestrillo-adulto-sencillo-talla-s-m-7591011004413/p
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203099/7591011006035-1.jpg.jpg?v=638750599109530000,2021DM-0024657,42300,PURA+ CABESTRILLO NEOPRENO TALLA:U,UNIDAD,12879,"Unidad a $42.300,00",12888,10000,Ortopedia,Brazo y codo,,,https://www.drogueriascolsubsidio.com/pura-cabestrillo-neopreno-tallau-7591011006035/p
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203048/7591011002525-1.jpg.jpg?v=638750593363200000,NO APLICA,37600,PURA+ CODERA DEPORTIVA S-M LATEX,UNIDAD,12865,"Unidad a $37.600,00",12874,10000,Ortopedia,Brazo y codo,,,https://www.drogueriascolsubsidio.com/pura-codera-deportiva-s-m-latex-7591011002525/p
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203063/7591011002587-1.jpg.jpg?v=638750596581930000,NO APLICA,37600,PURA+ CODERA DEPORTIVA L-XL LATEX,UNIDAD,12869,"Unidad a $37.600,00",12878,10000,Ortopedia,Brazo y codo,,,https://www.drogueriascolsubsidio.com/pura-codera-deportiva-l-xl-latex-7591011002587/p
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206145/7595624680309.jpg?v=638840468368900000,,34200,Rodillera Nivel 1,UNIDAD,13485,"Unidad a $34.200,00",13495,10000,Ortopedia,Rodilla y tobillo,,,https://www.drogueriascolsubsidio.com/rodillera-nivel-1-7595624680309/p
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203054/7591011002556-1.jpg.jpg?v=638750594860770000,NO APLICA,37600,PURA+ TOBILLERA DEPORTIVA L-XL LATEX,UNIDAD,12866,"Unidad a $37.600,00",12875,10000,Ortopedia,Rodilla y tobillo,,,https://www.drogueriascolsubsidio.com/pura-tobillera-deportiva-l-xl-latex-7591011002556/p
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208527/7707670409913-1.jpg?v=638938053449800000,2021DM-0007944-R1,72100,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Negro Talla,UNIDAD,15838,"Unidad a $72.100,00",15856,10000,Ortopedia,Rodilla y tobillo,,,https://www.drogueriascolsubsidio.com/unisex-rodilla-dl-con-cierre-com-mediana-15-20-mmhg-r4313p-negro-talla-7707670409913/p
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208523/7707670401351-1.jpg?v=638938052685700000,2021DM-0007944-R1,72100,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Negro Talla,UNIDAD,15816,"Unidad a $72.100,00",15834,10000,Ortopedia,Rodilla y tobillo,,,https://www.drogueriascolsubsidio.com/unisex-rodilla-dl-con-cierre-com-mediana-15-20-mmhg-r4313p-negro-talla-7707670401351/p
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208520/7707670401054-1.jpg?v=638938052222470000,2021DM-0007944-R1,85900,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Beige Talla,UNIDAD,15814,"Unidad a $85.900,00",15832,10000,Ortopedia,Rodilla y tobillo,,,https://www.drogueriascolsubsidio.com/unisex-rodilla-dl-con-cierre-com-mediana-15-20-mmhg-r4313p-beige-talla-7707670401054/p
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208535/7707670409067-1.jpg?v=638938054491730000,2021DM-0007944-R1,72100,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Beige Talla,UNIDAD,15836,"Unidad a $72.100,00",15854,10000,Ortopedia,Rodilla y tobillo,,,https://www.drogueriascolsubsidio.com/unisex-rodilla-dl-con-cierre-com-mediana-15-20-mmhg-r4313p-beige-talla-7707670409067/p
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208519/7707670405625-1.jpg?v=638938051750970000,2021DM-0007944-R1,85900,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Negro Talla,UNIDAD,15826,"Unidad a $85.900,00",15844,10000,Ortopedia,Rodilla y tobillo,,,https://www.drogueriascolsubsidio.com/unisex-rodilla-dl-con-cierre-com-mediana-15-20-mmhg-r4313p-negro-talla-7707670405625/p
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208507/7707670401252-1.jpg?v=638938049592270000,2021DM-0007944-R1,85900,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Beige Talla,UNIDAD,15815,"Unidad a $85.900,00",15833,10000,Ortopedia,Rodilla y tobillo,,,https://www.drogueriascolsubsidio.com/unisex-rodilla-dl-con-cierre-com-mediana-15-20-mmhg-r4313p-beige-talla-7707670401252/p
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/209144/7707670405724.jpg?v=638957063995130000,2021DM-0007944-R1,85900,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Negro Talla,UNIDAD,15827,"Unidad a $85.900,00",15845,10000,Ortopedia,Rodilla y tobillo,,,https://www.drogueriascolsubsidio.com/unisex-rodilla-dl-con-cierre-com-mediana-15-20-mmhg-r4313p-negro-talla-7707670405724/p
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208525/7707670407308-1.jpg?v=638938053030330000,2021DM-0007944-R1,72100,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Beige Talla,UNIDAD,15829,"Unidad a $72.100,00",15847,10000,Ortopedia,Rodilla y tobillo,,,https://www.drogueriascolsubsidio.com/unisex-rodilla-dl-con-cierre-com-mediana-15-20-mmhg-r4313p-beige-talla-7707670407308/p
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203042/7591011002457-1.jpg.jpg?v=638750592419200000,NO APLICA,55950,PURA+ RODILLERA DEPORTIVA CON HUECO,UNIDAD,12863,"Unidad a $55.950,00",12872,10000,Ortopedia,Rodilla y tobillo,,,https://www.drogueriascolsubsidio.com/pura-rodillera-deportiva-con-hueco-7591011002457/p
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203060/7591011002570-1.jpg.jpg?v=638750596360300000,NO APLICA,35900,PURA+ RODILLERA DEPORTIVA L-XL LATEX,UNIDAD,12868,"Unidad a $35.900,00",12877,10000,Ortopedia,Rodilla y tobillo,,,https://www.drogueriascolsubsidio.com/pura-rodillera-deportiva-l-xl-latex-7591011002570/p
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203045/7591011002518-1.jpg.jpg?v=638750593136100000,NO APLICA,35900,PURA+ RODILLERA DEPORTIVA S-M LATEX,UNIDAD,12864,"Unidad a $35.900,00",12873,10000,Ortopedia,Rodilla y tobillo,,,https://www.drogueriascolsubsidio.com/pura-rodillera-deportiva-s-m-latex-7591011002518/p
HALEON COLOMBIA SAS,Medicamentos,25650,https://colsubsidio.vtexassets.com/arquivos/ids/206032/07707397791469_C1C1.jpg?v=638836062329130000,2019M-0019013,32050,Dolex Avanzado 500 Mg Tableta Recubierta,FRASCO X 24 TAB,15530,"Tableta a $1.335,42",15550,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/dolex-avanzado-500-mg-tableta-recubierta-7707397791469/p
GLAXOSMITHKLINE,Medicamentos,18000,https://colsubsidio.vtexassets.com/arquivos/ids/195930/7707397791629-1.jpg?v=638452680155170000,2020M-0015905-R1,20000,Dolex Forte Nf 500mg/65mg Tableta Recubierta,CAJA X 10 TAB,13953,"Tableta a $2.000,00",13967,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/dolex-forte-nf-500mg65mg-tableta-recubierta-7707397791629/p
HALEON COLOMBIA SAS,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/206573/7707397791490.jpg?v=638853409671670000,2019M-0019013,9480,Dolex Avanzado 500 Mg Tableta Recubierta,BLISTER X 10 TAB,15398,"Tableta a $948,00",15418,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/dolex-avanzado-500-mg-tableta-recubierta-7707397791490/p
PROCAPS,Medicamentos,14670,https://colsubsidio.vtexassets.com/arquivos/ids/210185/7702057612900.jpg?v=638995927700200000,2020M-0015848-R1,16300,IBUFLASH MIGRAN 400/250/65MG CAPSULA BLANDA,CAJA X 8 CAP,12651,"Capsula a $2.037,50",12663,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/ibuflash-migran-40025065mg-capsula-blanda-7702057612900/p
GENFAR,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/204391/ACETAMINOFENHIDROCO 3255MG TAB CJX30_EAN 7705959890032.jpg.jpg?v=638791164209300000,2021M-0020449,86300,ACETAMINOFEN+HIDROCODONA 325MG+5MG TABLETA GENFAR,CAJA X 30 TAB,14163,"Tableta a $2.876,67",14177,10000,Formulados,,,,https://www.drogueriascolsubsidio.com/acetaminofenhidrocodona-325mg5mg-tableta-genfar-7705959890032/p
PROCAPS,Medicamentos,2896,https://colsubsidio.vtexassets.com/arquivos/ids/193011/7703153001377-1--1-.jpg?v=638318564422400000,2021M-005440-R4,3620,DOLOFEN 500MG CAPSULA BLANDA,BLISTER X 4 CAP,12682,"Capsula a $905,00",12694,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/dolofen-500mg-capsula-blanda-7703153001377/p
GLAXOSMITHKLINE,Medicamentos,11205,https://colsubsidio.vtexassets.com/arquivos/ids/195916/7702132655525-1.jpg?v=638452680116770000,2023M-0016139-R1,12450,Advil Fem Tableta Recubierta,CAJA X 5  TAB,13937,"Tableta a $2.490,00",13951,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/advil-fem-tableta-recubierta-7702132655525/p
HALEON COLOMBIA SAS,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/209140/7707397793029.jpg?v=638957063987570000,2020M-0015905-R1,34350,Oferta Dolex Forte NF 500/65mg Tableta Recubierta,CAJA X 20 TAB,15931,"Tableta a $1.717,50",15950,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/oferta-dolex-forte-nf-50065mg-tableta-recubierta-7707397793029/p
TECNOQUIMICAS,Medicamentos,15570,https://colsubsidio.vtexassets.com/arquivos/ids/210184/7702057772901_2.jpg?v=638995927249030000,2019M-0014060-R1,17300,Ibuflash Ultra Forte Mk Capsula Blanda,CAJA X 8 CAP,13821,"Capsula a $2.162,50",13831,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/ibuflash-ultra-forte-mk-capsula-blanda-7702057772901/p
HALEON COLOMBIA SAS,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/197728/7707397791605.jpg?v=638543166604100000,2020M-0015905-R1,19590,Dolex Forte 500mg/65mg Tableta Recubierta,BLISTER X 10 TAB,14446,"Tableta a $1.959,00",14462,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/dolex-forte-500mg-65mg-tableta-recubierta-7707397791605/p
SIEGFRIED,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/209654/1200x1200_ADOREM 10 TABLETAS X2_FRENTE.jpg?v=638971951870030000,2023M-0002330-R2,15400,Oferta Adorem Plus Tableta 2Cajas X10 Pague:1 Lleve:2,CAJA X 20 TAB,15616,"Tableta a $770,00",15634,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/oferta-adorem-plus-tableta-2cajas-x10-pague1-lleve2-7707355059181/p
GENOMMA,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/211100/650240072338_1.png?v=639078071827270000,2021M-0016526-R1,53700,Oferta X Ray Dol 250/220/65mg Tableta - Pague 28 Lleve 36,CAJA X 36 TAB,14653,"Tableta a $1.491,67",14669,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/oferta-x-ray-dol-25022065mg-tableta---pague-28-lleve-36-650240072338/p
PROCAPS,Medicamentos,16040,https://colsubsidio.vtexassets.com/arquivos/ids/190007/7703153041847.jpg?v=638274931571400000,2022M-0020786,20050,Dolofen Xtra Unigel Capsula Blanda,CAJA X 10 CAP,13324,"Capsula a $2.005,00",13334,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/dolofen-xtra-unigel-capsula-blanda-7703153041847/p
GENOMMA,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/211102/104752599_a.jpg?v=639078075303170000,2021M-0016526-R1,7978,X Ray Dol 250/220/65mg Tableta,BLISTER X 4 TAB,14656,"Tableta a $1.994,38",14672,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/x-ray-dol-25022065mg-tableta-650240071478/p
TECNOQUIMICAS,Medicamentos,11295,https://colsubsidio.vtexassets.com/arquivos/ids/208348/7702057275396.jpg?v=638932181878400000,2022M-0008723-R1,12550,Acetaminofen 500Mg /Cafeina 65Mg Tableta Recubierta MK,CAJA X 10 TAB,15575,"Tableta a $1.255,00",15594,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/acetaminofen-500mg-cafeina-65mg-tableta-recubierta-mk-7702057275396/p
CLOSTER PHARMA,Medicamentos,15320,https://colsubsidio.vtexassets.com/arquivos/ids/205930/7707184609793--2-.jpg?v=638835238227400000,2022M-0017895-R1,19150,Taflax Forte Tableta recubierta,CAJA X 10 TAB,13740,"Tableta a $1.915,00",13748,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,https://www.drogueriascolsubsidio.com/taflax-forte-tableta-recubierta-7707184609793/p
