brand,category,id_invima,image_url,old_price,presentation,price,product_name,product_url,subcategory1,subcategory2
DIABETRICS HEALTHCARE,Ortopedia y Cuidado en Casa,2021RD-0002052-R1,https://colsubsidio.vtexassets.com/arquivos/ids/198965/7703153029043.jpg?v=638621115353230000,,CAJA X 50 UN,112.3,Tiras React Glucoquick G30a,https://www.drogueriascolsubsidio.com/tiras-react-glucoquick-g30a-7703153029043/p,Medición y Diagnóstico,Glucómetros
DIABETRICS HEALTHCARE,Ortopedia y Cuidado en Casa,2023M-0012774-R2,https://colsubsidio.vtexassets.com/arquivos/ids/158094/7703153027230.jpg?v=637108459837100000,,CAJA X 30 TAB,68.4,Metglital 1000 mg / 2 mg Tableta Recubierta,https://www.drogueriascolsubsidio.com/metglital-1000-mg2-mg-tableta-recubierta-7703153027230/p,Medición y Diagnóstico,Glucómetros
DIABETRICS HEALTHCARE,Ortopedia y Cuidado en Casa,2021DM-0007697-R1,https://colsubsidio.vtexassets.com/arquivos/ids/198964/7703153026103.jpg?v=638621114800500000,,UNIDAD,93,Glucómetro Glucoquick G30a Sin Tiras Ni Lancetas,https://www.drogueriascolsubsidio.com/glucometro-glucoquick-g30a-sin-tiras-ni-lancetas-7703153026103/p,Medición y Diagnóstico,Glucómetros
SEVEN PHARMA,Ortopedia y Cuidado en Casa,2021DM-0023213,https://colsubsidio.vtexassets.com/arquivos/ids/204456/1397412.jpg.jpg?v=638791998514930000,9.05,UNIDAD,7.24,Kit de nebulizacion adultos und begut,https://www.drogueriascolsubsidio.com/kit-de-nebulizacion-adultos-und-begut-7707282990502/p,Medición y Diagnóstico,Nebulizadores
IMPORMEDICAL EQUIPOS Y SUMINIS,Ortopedia y Cuidado en Casa,2020DM-0021476,https://colsubsidio.vtexassets.com/arquivos/ids/192755/7709641262008-3-.jpg?v=638314418288570000,188.9,UNIDAD,151.12,Compresor Nebulizador Nube 3000 gmrn457-12,https://www.drogueriascolsubsidio.com/compresor-nebulizador-nube-3000-gmrn457-12-7709641262008/p,Medición y Diagnóstico,Nebulizadores
IMPORMEDICAL EQUIPOS Y SUMINIS,Ortopedia y Cuidado en Casa,2020DM-0021439,https://colsubsidio.vtexassets.com/arquivos/ids/192723/7709503826324.jpg?v=638314397880730000,222.6,UNIDAD,178.08,Compresor Nebulizador Portatil Nube 5000 gmrn846,https://www.drogueriascolsubsidio.com/compresor-nebulizador-portatil-nube-5000-gmrn846-7709503826324/p,Medición y Diagnóstico,Nebulizadores
SEVEN PHARMA,Ortopedia y Cuidado en Casa,2021DM-0023213,https://colsubsidio.vtexassets.com/arquivos/ids/204455/1397411.jpg.jpg?v=638791991413200000,9.05,UNIDAD,7.24,Kit De Nebulización Niños Begut,https://www.drogueriascolsubsidio.com/kit-de-nebulizacion-ninos-begut-7707282990519/p,Medición y Diagnóstico,Nebulizadores
IMPORMEDICAL EQUIPOS Y SUMINIS,Ortopedia y Cuidado en Casa,2020DM-0021476,https://colsubsidio.vtexassets.com/arquivos/ids/193655/7709628672394.jpg?v=638336775273400000,200,UNIDAD,160,Compresor Nebulizador Nube 1000 Figura Perro gmrn457-171,https://www.drogueriascolsubsidio.com/compresor-nebulizador-nube-1000-figura-perro-gmrn457-171-7709628672394/p,Medición y Diagnóstico,Nebulizadores
FIELDS MEDICAL SAS,Ortopedia y Cuidado en Casa,2019DM-0004098-R1,https://colsubsidio.vtexassets.com/arquivos/ids/185022/073796801212.jpg?v=638036204990100000,353.15,UNIDAD,282.52,Nebulizador Compresor Adulto Tecnologìa V.V.T. Ne-C801la,https://www.drogueriascolsubsidio.com/nebulizador-compresor-adulto-tecnologia-vvt-ne-c801la-73796801212/p,Medición y Diagnóstico,Nebulizadores
TRI HEALTH GROUP,Ortopedia y Cuidado en Casa,2024DM-0029092,https://colsubsidio.vtexassets.com/arquivos/ids/210307/7709485363343_1 -2-.jpg?v=639002871376470000,151.7,UNIDAD,121.36,Nebulizador Adulto Ref: Anbb26013 Berri Thg,https://www.drogueriascolsubsidio.com/nebulizador-adulto-ref-anbb26013-berri-thg-7709485363343/p,Medición y Diagnóstico,Nebulizadores
FIELDS MEDICAL SAS,Ortopedia y Cuidado en Casa,2019DM-0004098-R1,https://colsubsidio.vtexassets.com/arquivos/ids/185014/073796380120.jpg?v=638036202133100000,369.1,UNIDAD,295.28,Nebulizador Compresor Niños Tecnologìa V.V.T. Ne-C801kd,https://www.drogueriascolsubsidio.com/nebulizador-compresor-ninos-tecnologia-vvt-ne-c801kd-73796380120/p,Medición y Diagnóstico,Nebulizadores
DISTRIBUIDORA GLX,Ortopedia y Cuidado en Casa,2014DM-0011511,https://colsubsidio.vtexassets.com/arquivos/ids/192434/822383264851.jpg?v=638311082103570000,,UNIDAD,224.1,KIT NEBULIZADOR DRIVE REUTILIZABLE,https://www.drogueriascolsubsidio.com/kit-nebulizador-drive-reutilizable-822383264851/p,Medición y Diagnóstico,Nebulizadores
TRI HEALTH GROUP,Ortopedia y Cuidado en Casa,2024DM-0029092,https://colsubsidio.vtexassets.com/arquivos/ids/210310/7709485363398_1.jpg?v=639002881385630000,200.6,UNIDAD,160.48,Nebulizador Pediatrico Pn-105 Berri Thg,https://www.drogueriascolsubsidio.com/nebulizador-pediatrico-pn-105-berri-thg-7709485363398/p,Medición y Diagnóstico,Nebulizadores
TDG TECHNOLOGIES SAS,Ortopedia y Cuidado en Casa,2014DM-0011924,https://colsubsidio.vtexassets.com/arquivos/ids/189779/4211125602840.jpg?v=638274925341500000,232.5,CAJA X 1 UN,186,NEBULIZADOR IH18 BEURER,https://www.drogueriascolsubsidio.com/nebulizador-ih18-beurer-4211125602840/p,Medición y Diagnóstico,Nebulizadores
GLENMARK PHARMACEUTICALS,Ortopedia y Cuidado en Casa,2018DM-0018026,https://colsubsidio.vtexassets.com/arquivos/ids/156698/7506358400484.jpg?v=637108157086700000,0,UNIDAD,,Nebulizador Portatil Nebzmart,https://www.drogueriascolsubsidio.com/nebulizador-portatil-nebzmart-7506358400484/p,Medición y Diagnóstico,Nebulizadores
IMPORMEDICAL EQUIPOS Y SUMINIS,Ortopedia y Cuidado en Casa,2021DM-0024472,https://colsubsidio.vtexassets.com/arquivos/ids/192833/7709498471905.jpg?v=638314434424170000,53.55,UNIDAD,42.84,Baston Cuello De Cisne En Aluminio Color Negro Un Apoyo KP4152,https://www.drogueriascolsubsidio.com/baston-cuello-de-cisne-en-aluminio-color-negro-un-apoyo-kp4152-7709498471905/p,Ortopedia y Movilidad,Movilidad Reducida
IMPORMEDICAL EQUIPOS Y SUMINIS,Ortopedia y Cuidado en Casa,2017DM-0017016,https://colsubsidio.vtexassets.com/arquivos/ids/192826/7709876660730.jpg?v=638314428276100000,139.1,UNIDAD,111.28,Muletas Canadienses Doble Regulación Aluminio Color Gris KP3-856M-19,https://www.drogueriascolsubsidio.com/muletas-canadienses-doble-regulacion-aluminio-color-gris-kp3-856m-19-7709876660730/p,Ortopedia y Movilidad,Movilidad Reducida
IMPORMEDICAL EQUIPOS Y SUMINIS,Ortopedia y Cuidado en Casa,2021DM-0024472,https://colsubsidio.vtexassets.com/arquivos/ids/192768/7709498471929-2-.jpg?v=638314418380370000,,UNIDAD,48.9,Baston Con Empuñadura Ergonomica En T Aluminio Color Bronce Un Apoyo,https://www.drogueriascolsubsidio.com/baston-con-empunadura-ergonomica-en-t-aluminio-color-bronce-un-apoyo-7709498471929/p,Ortopedia y Movilidad,Movilidad Reducida
IMPORMEDICAL EQUIPOS Y SUMINIS,Ortopedia y Cuidado en Casa,2021DM-0024472,https://colsubsidio.vtexassets.com/arquivos/ids/192769/7709498471912-2-.jpg?v=638314418386670000,,UNIDAD,53.55,Baston Cuello De Cisne En Aluminio Color Cromo Un Apoyo KP4152,https://www.drogueriascolsubsidio.com/baston-cuello-de-cisne-en-aluminio-color-cromo-un-apoyo-kp4152-7709498471912/p,Ortopedia y Movilidad,Movilidad Reducida
IMPORMEDICAL EQUIPOS Y SUMINIS,Ortopedia y Cuidado en Casa,2021DM-0024472,https://colsubsidio.vtexassets.com/arquivos/ids/192842/7708442557849.jpg?v=638314444335770000,,UNIDAD,217,Caminador Plegable Con Doble Boton En Aluminio Color Gris KP133-AL,https://www.drogueriascolsubsidio.com/caminador-plegable-con-doble-boton-en-aluminio-color-gris-kp133-al-7708442557849/p,Ortopedia y Movilidad,Movilidad Reducida
IMPORMEDICAL EQUIPOS Y SUMINIS,Ortopedia y Cuidado en Casa,2021DM-0024472,https://colsubsidio.vtexassets.com/arquivos/ids/192767/7709498471950-2-.jpg?v=638314418374100000,,UNIDAD,53.55,Baston Cuello De Cisne En Aluminio Color Bronce Un Apoyo KP4152,https://www.drogueriascolsubsidio.com/baston-cuello-de-cisne-en-aluminio-color-bronce-un-apoyo-kp4152-7709498471950/p,Ortopedia y Movilidad,Movilidad Reducida
IMPORMEDICAL EQUIPOS Y SUMINIS,Ortopedia y Cuidado en Casa,2021DM-0024472,https://colsubsidio.vtexassets.com/arquivos/ids/192701/7708442557399.jpg?v=638314397657530000,,UNIDAD,263.8,Caminador De Doble Función Con Un Boton Color Gris En Aluminio KP1-,https://www.drogueriascolsubsidio.com/caminador-de-doble-funcion-con-un-boton-color-gris-en-aluminio-kp1--7708442557399/p,Ortopedia y Movilidad,Movilidad Reducida
INTERNAC. DMC 2050 SAS,Ortopedia y Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/193034/7595624671130.jpg?v=638318624487930000,,UNIDAD,21,Banda Elástica L2,https://www.drogueriascolsubsidio.com/banda-elastica-l2-7595624671130/p,Ortopedia y Movilidad,Línea Deportiva
NATURALE WORLD SOLUTIONS SAS,Ortopedia y Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/201467/7703721147995-1.jpg?v=638677108975500000,,EMPAQUE X 5 UN,47.3,Set Banda Sportiva Circulo Latex x5und,https://www.drogueriascolsubsidio.com/set-banda-sportiva-circulo-latex-x5und-7703721147995/p,Ortopedia y Movilidad,Línea Deportiva
NATURALE WORLD SOLUTIONS SAS,Ortopedia y Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/201465/7703721142327-1.jpg?v=638677103333970000,,UNIDAD,44.65,Colchoneta Tour Ejercicio Varios,https://www.drogueriascolsubsidio.com/colchoneta-tour-ejercicio-varios-7703721142327/p,Ortopedia y Movilidad,Línea Deportiva
NATURALE WORLD SOLUTIONS SAS,Ortopedia y Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/201456/7703721140163.jpg?v=638677080115130000,,UNIDAD,100.7,Sportiva Pesas Muneca/tobillo x5lbs,https://www.drogueriascolsubsidio.com/sportiva-pesas-munecatobillo-x5lbs-7703721140163/p,Ortopedia y Movilidad,Línea Deportiva
INTERNAC. DMC 2050 SAS,Ortopedia y Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/206131/7595624671239_2.jpg?v=638840467183400000,,UNIDAD,35.2,Yoga Mat Fucsia,https://www.drogueriascolsubsidio.com/yoga-mat-fucsia-7595624671239/p,Ortopedia y Movilidad,Línea Deportiva
NATURALE WORLD SOLUTIONS SAS,Ortopedia y Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/201463/7703721140842.jpg?v=638677101607370000,,UNIDAD,51.3,Pesa Redonda x5lbs Sportiva.,https://www.drogueriascolsubsidio.com/pesa-redonda-x5lbs-sportiva-7703721140842/p,Ortopedia y Movilidad,Línea Deportiva
NATURALE WORLD SOLUTIONS SAS,Ortopedia y Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/201470/7703721148152.jpg?v=638677112385570000,,UNIDAD,33.3,Banda Elastica De Poder Roja 2080  x 4.5 x 13 mm  15 - 25 lbs,https://www.drogueriascolsubsidio.com/banda-elastica-de-poder-roja-2080--x-45-x-13-mm--15---25-lbs-7703721148152/p,Ortopedia y Movilidad,Línea Deportiva
NATURALE WORLD SOLUTIONS SAS,Ortopedia y Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/201459/7703721140392.jpg?v=638677091122470000,,UNIDAD,69.65,Bola Para Gimnasia x65cms Sportiva,https://www.drogueriascolsubsidio.com/bola-para-gimnasia-x65cms-sportiva-7703721140392/p,Ortopedia y Movilidad,Línea Deportiva
NATURALE WORLD SOLUTIONS SAS,Ortopedia y Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/201474/7703721148701.jpg?v=638677117179470000,,UNIDAD,22.75,Cinta De Kinesio Color Crema,https://www.drogueriascolsubsidio.com/cinta-de-kinesio-color-crema-7703721148701/p,Ortopedia y Movilidad,Línea Deportiva
INTERNAC. DMC 2050 SAS,Ortopedia y Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/193040/7595624668239.jpg?v=638318624505800000,,UNIDAD,10.6,Pesa Vinil 1 Lb,https://www.drogueriascolsubsidio.com/pesa-vinil-1-lb-7595624668239/p,Ortopedia y Movilidad,Línea Deportiva
GERCO,Higiene y Cuidado Personal,NSOC22629-23CO,https://colsubsidio.vtexassets.com/arquivos/ids/195173/7707210531609.jpg?v=638417011721300000,39.3,FRASCO X 3.25 ML,19.65,Caladerm Filmogel Postpicaduras Gel Gerco s.a,https://www.drogueriascolsubsidio.com/caladerm-filmogel-postpicaduras-gel-gerco-sa-7707210531609/p,Cuidado de la piel,Repelentes e Insecticidas
GERCO,Higiene y Cuidado Personal,NSOC88761-18CO,https://colsubsidio.vtexassets.com/arquivos/ids/204525/7707210531029.jpg.jpg?v=638793085283600000,20.7,CAJA X 6 SOB,10.35,Caladerm Repelente,https://www.drogueriascolsubsidio.com/caladerm-repelente-7707210531029/p,Cuidado de la piel,Repelentes e Insecticidas
S3M GROUP SAS,Higiene y Cuidado Personal,NSOC08064-21CO,https://colsubsidio.vtexassets.com/arquivos/ids/192063/7501032914189.jpg?v=638311075147170000,,UNIDAD,35.25,Repelente Off! Defense Gel x 100ml,https://www.drogueriascolsubsidio.com/repelente-off-defense-gel-x-100ml-7501032914189/p,Cuidado de la piel,Repelentes e Insecticidas
S C JOHNSON & SON COLOMBIANA S,Higiene y Cuidado Personal,NSOC53723-13CO,https://colsubsidio.vtexassets.com/arquivos/ids/186785/7591005980877.jpg?v=638173534452370000,,BOTELLA X 200 ML,18.85,Repelente Autan Crema Family,https://www.drogueriascolsubsidio.com/repelente-autan-crema-family-7591005980877/p,Cuidado de la piel,Repelentes e Insecticidas
SIEGFRIED,Higiene y Cuidado Personal,NSOC08243-03CO,https://colsubsidio.vtexassets.com/arquivos/ids/201583/7707355057705-1.jpg?v=638681651147400000,,FRASCO X 120 ML,65.5,Nopter Repelente Locion,https://www.drogueriascolsubsidio.com/nopter-repelente-locion-7707355057705/p,Cuidado de la piel,Repelentes e Insecticidas
S3M GROUP SAS,Higiene y Cuidado Personal,,https://colsubsidio.vtexassets.com/arquivos/ids/178027/7706800002994.jpg?v=637811497154270000,,UNIDAD,23.05,Repelente Stay Off Spray Adultos,https://www.drogueriascolsubsidio.com/repelente-stay-off-spray-adultos-7706800002994/p,Cuidado de la piel,Repelentes e Insecticidas
NOVADERMA,Higiene y Cuidado Personal,NSOC65114-15CO,https://colsubsidio.vtexassets.com/arquivos/ids/164173/7707206270505.jpg?v=637238479690870000,,FRASCO X 110 ML,28.45,Zimpik Repelente,https://www.drogueriascolsubsidio.com/zimpik-repelente-7707206270505/p,Cuidado de la piel,Repelentes e Insecticidas
JOHNSON Y JOHNSON,Higiene y Cuidado Personal,,https://colsubsidio.vtexassets.com/arquivos/ids/196643/7891010919221_0.jpg?v=638494175625800000,,BOTELLA X 200 ML,38.7,Loción Antimosquito Jhonson's Baby,https://www.drogueriascolsubsidio.com/locion-antimosquito-jhonsons-baby-7891010919221/p,Cuidado de la piel,Repelentes e Insecticidas
S3M GROUP SAS,Higiene y Cuidado Personal,,https://colsubsidio.vtexassets.com/arquivos/ids/178026/7706800002925.jpg?v=637811497146770000,,UNIDAD,25.45,Repelente Stay Off Spray Niños,https://www.drogueriascolsubsidio.com/repelente-stay-off-spray-ninos-7706800002925/p,Cuidado de la piel,Repelentes e Insecticidas
S C JOHNSON & SON COLOMBIANA S,Higiene y Cuidado Personal,NSOC53746-13CO,https://colsubsidio.vtexassets.com/arquivos/ids/196332/7503026029664.jpg?v=638485312376500000,,BOTELLA X 100 ML,15.15,Repelente Autan Crema Kids  X 100 Ml,https://www.drogueriascolsubsidio.com/repelente-autan-crema-kids--x-100-ml-7503026029664/p,Cuidado de la piel,Repelentes e Insecticidas
S C JOHNSON & SON COLOMBIANA S,Higiene y Cuidado Personal,NSOC53723-13CO,https://colsubsidio.vtexassets.com/arquivos/ids/200099/7591005981270-.jpg?v=638659858720400000,,BOTELLA X 60 G,7.1,Repelente Autan Crema Family,https://www.drogueriascolsubsidio.com/repelente-autan-crema-family-7591005981270/p,Cuidado de la piel,Repelentes e Insecticidas
RECAMIER,Higiene y Cuidado Personal,NSOC75994-16CO,https://colsubsidio.vtexassets.com/arquivos/ids/183501/7702113043105.jpg?v=638015296478070000,,UNIDAD X150ML,21.8,Repelente Bacterion Botanik Spray x 150 Ml,https://www.drogueriascolsubsidio.com/repelente-bacterion-botanik-spray-x-150-ml-7702113043105/p,Cuidado de la piel,Repelentes e Insecticidas
ALFA TRADING,Ortopedia y Cuidado en Casa,2018DM-0017506,https://colsubsidio.vtexassets.com/arquivos/ids/159615/7707228362264.jpg?v=637109837366470000,18.35,CAJA X 100 UN,14.68,Guantes Vinilo Talla M,https://www.drogueriascolsubsidio.com/guantes-vinilo-talla-m-7707228362264/p,Accesorios Médicos,Guantes
ALFA TRADING,Ortopedia y Cuidado en Casa,2023DM-0002025-R2,https://colsubsidio.vtexassets.com/arquivos/ids/166941/7707228360086.jpg?v=637306763655130000,27.3,CAJA X 100 UN,21.84,Guantes De Latex Examen Talla M,https://www.drogueriascolsubsidio.com/guantes-de-latex-examen-talla-m-7707228360086/p,Accesorios Médicos,Guantes
PROTEX,Ortopedia y Cuidado en Casa,2020DM-0021874,https://colsubsidio.vtexassets.com/arquivos/ids/193283/7707710160132.jpg?v=638331572486200000,2.35,UNIDAD,1.88,Guante Quirurgico Esteril Talla7 1/2,https://www.drogueriascolsubsidio.com/guante-quirurgico-esteril-talla7-12-7707710160132/p,Accesorios Médicos,Guantes
ALFA TRADING,Ortopedia y Cuidado en Casa,2018DM-0017506,https://colsubsidio.vtexassets.com/arquivos/ids/166947/7707228362028.jpg?v=637306766729970000,6.05,CAJA X 24 UN,4.84,Guantes Vinilo Talla M,https://www.drogueriascolsubsidio.com/guantes-vinilo-talla-m-7707228362028/p,Accesorios Médicos,Guantes
SEVEN PHARMA,Ortopedia y Cuidado en Casa,2024DM-0011946-R1,https://colsubsidio.vtexassets.com/arquivos/ids/204457/1416556.jpg.jpg?v=638792003613730000,27.75,CAJA X 100 UN,22.2,Guante Nitrilo Begut Color:Azul Talla:M,https://www.drogueriascolsubsidio.com/guante-nitrilo-begut-colorazul-tallam-7707282990816/p,Accesorios Médicos,Guantes
ALFA TRADING,Ortopedia y Cuidado en Casa,2017DM-0016700,https://colsubsidio.vtexassets.com/arquivos/ids/159607/7707228362042.jpg?v=637109837288430000,7,CAJA X 24 UN,5.6,Guantes Nitrilo Azul Talla S,https://www.drogueriascolsubsidio.com/guantes-nitrilo-azul-talla-s-7707228362042/p,Accesorios Médicos,Guantes
SEVEN PHARMA,Ortopedia y Cuidado en Casa,2024DM-0011946-R1,https://colsubsidio.vtexassets.com/arquivos/ids/204460/1416564.jpg.jpg?v=638792020802270000,28.95,CAJA X 100 UN,23.16,Guante Nitrilo Begut Color:Negro Talla:M,https://www.drogueriascolsubsidio.com/guante-nitrilo-begut-colornegro-tallam-7707282991127/p,Accesorios Médicos,Guantes
SEVEN PHARMA,Ortopedia y Cuidado en Casa,2024DM-0011946-R1,https://colsubsidio.vtexassets.com/arquivos/ids/204458/1416562.jpg.jpg?v=638792013052070000,27.75,CAJA X 100 UN,22.2,Guante Nitrilo Begut Color:Azul Talla:L,https://www.drogueriascolsubsidio.com/guante-nitrilo-begut-colorazul-tallal-7707282990830/p,Accesorios Médicos,Guantes
ALFA TRADING,Ortopedia y Cuidado en Casa,2017DM-0016700,https://colsubsidio.vtexassets.com/arquivos/ids/159622/7707228362912.jpg?v=637109837400100000,31.9,CAJA X 100 UN,25.52,Guantes Nitrilo Negro Talla L,https://www.drogueriascolsubsidio.com/guantes-nitrilo-negro-talla-l-7707228362912/p,Accesorios Médicos,Guantes
ALFA TRADING,Ortopedia y Cuidado en Casa,2018DM-0017506,https://colsubsidio.vtexassets.com/arquivos/ids/159604/7707228362011.jpg?v=637109837271870000,6.05,CAJA X 24 UN,4.84,Guantes Vinilo Talla S,https://www.drogueriascolsubsidio.com/guantes-vinilo-talla-s-7707228362011/p,Accesorios Médicos,Guantes
PROTEX,Ortopedia y Cuidado en Casa,2013DM-0001987-R1,https://colsubsidio.vtexassets.com/arquivos/ids/166959/7707270361284.jpg?v=637306772605000000,2.35,UNIDAD,1.88,Guantes Cirugía Latex Talla 8,https://www.drogueriascolsubsidio.com/guantes-cirugia-latex-talla-8-7707270361284/p,Accesorios Médicos,Guantes
ALFA TRADING,Ortopedia y Cuidado en Casa,2018DM-0017506,https://colsubsidio.vtexassets.com/arquivos/ids/159616/7707228362271.jpg?v=637109837370230000,18.35,CAJA X 100 UN,14.68,Guantes Vinilo Talla L,https://www.drogueriascolsubsidio.com/guantes-vinilo-talla-l-7707228362271/p,Accesorios Médicos,Guantes
RYMCO,Ortopedia y Cuidado en Casa,2023DM-000438-R3,https://colsubsidio.vtexassets.com/arquivos/ids/208376/7706634040032.jpg?v=638933003736300000,350,UNIDAD,280,JERINGA INSULINA RYMCO 1ML 27GX1/2,https://www.drogueriascolsubsidio.com/jeringa-insulina-rymco-1ml-27gx12-7706634040032/p,Accesorios Médicos,Insumos
MEDICAL NISSI,Ortopedia y Cuidado en Casa,2018DM-0018128,https://colsubsidio.vtexassets.com/arquivos/ids/159862/7707249020013.jpg?v=637109843550130000,400,UNIDAD,320,Frasco Recolector De Orina,https://www.drogueriascolsubsidio.com/frasco-recolector-de-orina-7707249020013/p,Accesorios Médicos,Insumos
SHERLEG,Ortopedia y Cuidado en Casa,2016DM-0000107-R2,https://colsubsidio.vtexassets.com/arquivos/ids/159341/7707178250819.jpg?v=637108483239900000,1.15,UNIDAD,920,Sonda Nelaton No14,https://www.drogueriascolsubsidio.com/sonda-nelaton-no14-7707178250819/p,Accesorios Médicos,Insumos
PROTEX,Ortopedia y Cuidado en Casa,2019DM-0020742,https://colsubsidio.vtexassets.com/arquivos/ids/159871/7707270361222.jpg?v=637109843601000000,300,UNIDAD,240,Jeringa Desechable 5ml Medispro,https://www.drogueriascolsubsidio.com/jeringa-desechable-5ml-medispro-7707270361222/p,Accesorios Médicos,Insumos
PROTEX,Ortopedia y Cuidado en Casa,2019DM-0020742,https://colsubsidio.vtexassets.com/arquivos/ids/159872/7707270361239.jpg?v=637109843606170000,400,UNIDAD,320,Jeringa Desechable 10ml Medispro,https://www.drogueriascolsubsidio.com/jeringa-desechable-10ml-medispro-7707270361239/p,Accesorios Médicos,Insumos
SHERLEG,Ortopedia y Cuidado en Casa,2016DM-0000107-R2,https://colsubsidio.vtexassets.com/arquivos/ids/207897/a-7707178250772.jpg?v=638926152840830000,750,UNIDAD,600,Sonda Nelaton Plastica No6 Desechable,https://www.drogueriascolsubsidio.com/sonda-nelaton-plastica-no6-desechable-7707178250772/p,Accesorios Médicos,Insumos
ALFA TRADING,Ortopedia y Cuidado en Casa,2018DM-0001797-R1,https://colsubsidio.vtexassets.com/arquivos/ids/159602/7707228361786.jpg?v=637109837262130000,450,UNIDAD,360,Jeringa 5ml Con Aguja 21g x 1 1/2 Pulgadas,https://www.drogueriascolsubsidio.com/jeringa-5ml-con-aguja-21g-x-1-12-pulgadas-7707228361786/p,Accesorios Médicos,Insumos
SHERLEG,Ortopedia y Cuidado en Casa,2016DM-0000107-R2,https://colsubsidio.vtexassets.com/arquivos/ids/159340/7707178250802.jpg?v=637108483223470000,750,UNIDAD,600,Sonda Nelaton Plastica No12 Desechable,https://www.drogueriascolsubsidio.com/sonda-nelaton-plastica-no12-desechable-7707178250802/p,Accesorios Médicos,Insumos
ALFA TRADING,Ortopedia y Cuidado en Casa,2025DM-0013385-R1,https://colsubsidio.vtexassets.com/arquivos/ids/196431/7707228362608.jpg?v=638485312620070000,2,UNIDAD,1.6,ALFASAFE CATÉTER INTRAVENOSO 22GX25MM,https://www.drogueriascolsubsidio.com/alfasafe-cateter-intravenoso-22gx25mm-7707228362608/p,Accesorios Médicos,Insumos
MEDICAL SUPPLIES CORP SAS,Ortopedia y Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/202849/7707364807421 -1-.jpg.jpg?v=638747994255270000,7.25,PAQUETE X 20 UN,5.8,Polainas Antideslizante,https://www.drogueriascolsubsidio.com/polainas-antideslizante-7707364807421/p,Accesorios Médicos,Insumos
PHARMEUROPEA,Ortopedia y Cuidado en Casa,2017DM-0016300,https://colsubsidio.vtexassets.com/arquivos/ids/156496/6936165218285.jpg?v=637108155942870000,4.55,UNIDAD,3.64,Sonda Foley No16 Dos Vias,https://www.drogueriascolsubsidio.com/sonda-foley-no16-dos-vias-6936165218285/p,Accesorios Médicos,Insumos
FIELDS MEDICAL SAS,Ortopedia y Cuidado en Casa,2015DM-0003262-R1,https://colsubsidio.vtexassets.com/arquivos/ids/161948/8428235000206.jpg?v=637123718125830000,350,UNIDAD,280,Jeringa 5ml Con Aguja 21g x 1 1/2 Pulgadas 2p Ref300512,https://www.drogueriascolsubsidio.com/jeringa-5ml-con-aguja-21g-x-1-12-pulgadas-2p-ref300512-8428235000206/p,Accesorios Médicos,Insumos
M P PROMEDICAL,Ortopedia y Cuidado en Casa,2018DM-0018253,https://colsubsidio.vtexassets.com/arquivos/ids/159669/7707228412013.jpg?v=637109837989870000,,UNIDAD,30.2,Bolsa De Agua Caliente,https://www.drogueriascolsubsidio.com/bolsa-de-agua-caliente-7707228412013/p,Fisioterapia y Rehabilitación,Compresas Frío - Calor
M P PROMEDICAL,Ortopedia y Cuidado en Casa,2018DM-0018253,https://colsubsidio.vtexassets.com/arquivos/ids/159655/7707228411191.jpg?v=637109837847870000,,UNIDAD,62.05,Bolsa De Agua Caliente,https://www.drogueriascolsubsidio.com/bolsa-de-agua-caliente-7707228411191/p,Fisioterapia y Rehabilitación,Compresas Frío - Calor
3M COLOMBIA,Ortopedia y Cuidado en Casa,2020DM-0022300,https://colsubsidio.vtexassets.com/arquivos/ids/179504/7702098401709--1-.jpg?v=637878844510570000,,CAJA X 1 UN,33.65,Nexcare Bolsa Frio Calor Niños Gratis: Funda Protectora,https://www.drogueriascolsubsidio.com/nexcare-bolsa-frio-calor-ninos-gratis-funda-protectora-7702098401709/p,Fisioterapia y Rehabilitación,Compresas Frío - Calor
M P PROMEDICAL,Ortopedia y Cuidado en Casa,2018DM-0018253,https://colsubsidio.vtexassets.com/arquivos/ids/159666/7707228411931.jpg?v=637109837965800000,,UNIDAD,36.5,Bolsa Para Hielo Capacidad,https://www.drogueriascolsubsidio.com/bolsa-para-hielo-capacidad-7707228411931/p,Fisioterapia y Rehabilitación,Compresas Frío - Calor
M P PROMEDICAL,Ortopedia y Cuidado en Casa,2018DM-0018253,https://colsubsidio.vtexassets.com/arquivos/ids/159668/7707228411962.jpg?v=637109837976730000,,UNIDAD,32.25,Bolsa Para Hielo Capacidad,https://www.drogueriascolsubsidio.com/bolsa-para-hielo-capacidad-7707228411962/p,Fisioterapia y Rehabilitación,Compresas Frío - Calor
